KEY,Russian
ITEM_NAME_1,Кассель
ITEM_NAME_2,Фрэй
ITEM_NAME_3,Клео
ITEM_NAME_4,Рой
ITEM_NAME_5,Гау
ITEM_NAME_6,Филлоп
ITEM_NAME_7,Лакрак
ITEM_NAME_8,Каула
ITEM_NAME_9,Эфис
ITEM_NAME_10,Селена
ITEM_NAME_11,Мария
ITEM_NAME_12,Мируру
ITEM_NAME_13,Лорейн
ITEM_NAME_14,Майя
ITEM_NAME_15,Клаус
ITEM_NAME_16,Леви
ITEM_NAME_17,Тимаэль
ITEM_NAME_18,Рейна
ITEM_NAME_19,Павел
ITEM_NAME_20,Дэмия
ITEM_NAME_21,Нейла
ITEM_NAME_22,Дина
ITEM_NAME_23,Мора
ITEM_NAME_24,Бодуин
ITEM_NAME_25,Джейн
ITEM_NAME_26,Аиша
ITEM_NAME_27,Лео
ITEM_NAME_28,Флусс
ITEM_NAME_29,Луна
ITEM_NAME_30,Лайас
ITEM_NAME_31,Арх
ITEM_NAME_32,Рейвиция
ITEM_NAME_33,Никс
ITEM_NAME_34,Аннет
ITEM_NAME_35,Митра
ITEM_NAME_36,Рикардо
ITEM_NAME_37,Таня
ITEM_NAME_38,Иезекииль
ITEM_NAME_39,Кассандра
ITEM_NAME_40,Тэо
ITEM_NAME_41,Медиана
ITEM_NAME_42,Одди
ITEM_NAME_43,Виска
ITEM_NAME_44,Присцилла
ITEM_NAME_45,Янни
ITEM_NAME_46,Зафир
ITEM_NAME_47,Юрия
ITEM_NAME_49,Офелия
ITEM_NAME_50,Рекина
ITEM_NAME_51,Аселика
ITEM_NAME_52,Кроу
ITEM_NAME_53,Шамилья
ITEM_NAME_54,Лавриль
ITEM_NAME_55,Серия
ITEM_NAME_56,Эрза
ITEM_NAME_57,Лилия
ITEM_NAME_58,Лаудия
ITEM_NAME_59,Люций
ITEM_NAME_60,Криша
ITEM_NAME_61,Нераксис
ITEM_NAME_62,Скарлет
ITEM_NAME_63,Соня
ITEM_NAME_64,Артемиа
ITEM_NAME_65,Мириам
ITEM_NAME_66,Ши
ITEM_NAME_67,Кара
ITEM_NAME_68,Ния
ITEM_NAME_69,Эскер
ITEM_NAME_70,Сесилия
ITEM_NAME_71,Кирзе
ITEM_NAME_73,Чейс
ITEM_NAME_75,Дакарис
ITEM_NAME_78,Бернгейм
ITEM_NAME_87,Гленвис
ITEM_NAME_90,Мэй
ITEM_NAME_91,Глад
ITEM_NAME_92,Вероника
ITEM_NAME_93,Ломан
ITEM_NAME_94,Джуно
ITEM_NAME_95,Ники
ITEM_NAME_96,Дозарта
ITEM_NAME_97,Ханэс
ITEM_NAME_98,Кэйн
ITEM_NAME_324,Рейвиция
ITEM_NAME_325,Рейвиция
ITEM_NAME_516,Аселика
ITEM_NAME_526,Кроу
ITEM_NAME_653,Мириам
ITEM_NAME_654,Мириам
ITEM_NAME_655,Мириам
ITEM_NAME_666,Ши
ITEM_NAME_536,Шамилья
ITEM_NAME_676,Кара
ITEM_NAME_736,Чейс
ITEM_NAME_152,Клаус
ITEM_NAME_466,Зафир
ITEM_NAME_476,Юрия
ITEM_NAME_576,Лилия
ITEM_NAME_586,Лаудия
ITEM_NAME_566,Эрза
ITEM_NAME_616,Нераксис
ITEM_NAME_556,Серия
ITEM_NAME_596,Люций
ITEM_NAME_606,Криша
ITEM_NAME_686,Ния
ITEM_NAME_546,Лавриль
ITEM_NAME_696,Эскер
ITEM_NAME_706,Сесилия
ITEM_NAME_105,Селена
ITEM_NAME_876,Гленвис
ITEM_NAME_786,Бернгейм
ITEM_NAME_756,Дакарис
ITEM_NAME_998,Билет выбора героя (2 зв.)
ITEM_NAME_999,Билет выбора героя (3 зв.)
ITEM_DESC2_1,Вы получите этого героя после извлечения.
ITEM_DESC2_2,Вы получите этого героя после извлечения.
ITEM_DESC2_3,Вы получите этого героя после извлечения.
ITEM_DESC2_4,Вы получите этого героя после извлечения.
ITEM_DESC2_5,Вы получите этого героя после извлечения.
ITEM_DESC2_6,Вы получите этого героя после извлечения.
ITEM_DESC2_7,Вы получите этого героя после извлечения.
ITEM_DESC2_8,Вы получите этого героя после извлечения.
ITEM_DESC2_9,Вы получите этого героя после извлечения.
ITEM_DESC2_10,Вы получите этого героя после извлечения.
ITEM_DESC2_11,Вы получите этого героя после извлечения.
ITEM_DESC2_12,Вы получите этого героя после извлечения.
ITEM_DESC2_13,Вы получите этого героя после извлечения.
ITEM_DESC2_14,Вы получите этого героя после извлечения.
ITEM_DESC2_15,Вы получите этого героя после извлечения.
ITEM_DESC2_16,Вы получите этого героя после извлечения.
ITEM_DESC2_17,Вы получите этого героя после извлечения.
ITEM_DESC2_18,Вы получите этого героя после извлечения.
ITEM_DESC2_19,Вы получите этого героя после извлечения.
ITEM_DESC2_20,Вы получите этого героя после извлечения.
ITEM_DESC2_21,Вы получите этого героя после извлечения.
ITEM_DESC2_22,Вы получите этого героя после извлечения.
ITEM_DESC2_23,Вы получите этого героя после извлечения.
ITEM_DESC2_24,Вы получите этого героя после извлечения.
ITEM_DESC2_25,Вы получите этого героя после извлечения.
ITEM_DESC2_26,Вы получите этого героя после извлечения.
ITEM_DESC2_27,Вы получите этого героя после извлечения.
