KEY,Portuguese
SKILL_DESC_91000110,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 4% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000111,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 4.8% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000112,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 5.8% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000113,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 7% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000114,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 8.4% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000115,[Lâmina do Julgamento] Reduz a Recarga em 30% e aumenta o DAN em 10% ao usar. Esse efeito pode ser acumulado até 10 vezes.
SKILL_DESC_91000210,[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 1 seg.
SKILL_DESC_91000211,"[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 1,2 seg."
SKILL_DESC_91000212,"[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 1,4 seg."
SKILL_DESC_91000213,"[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 1,7 seg."
SKILL_DESC_91000214,"[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 2,1 seg."
SKILL_DESC_91000215,"[Luz Milagrosa] Aumenta a Taxa de Cura em 50% e torna o alvo Imune a DAN por 2,5 seg."
SKILL_DESC_91000310,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 100.
SKILL_DESC_91000311,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 120.
SKILL_DESC_91000312,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 140.
SKILL_DESC_91000313,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 170.
SKILL_DESC_91000314,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 210.
SKILL_DESC_91000315,[Agulha de Fogo] O alvo muda para o inimigo com o ATQ mais alto e reduz o Mana do alvo em 250.
SKILL_DESC_91000410,[Sem Piedade] Remove todos os efeitos negativos do conjurador e recupera o Mana em 200 após um Acerto Crítico.
