KEY,Japanese
E_C19_Jan_Fray01_01,…今年もまた来てしまったわ…
E_C19_Jan_Fray01_02,何も思い出せるはずないのに…私ったら…
E_C19_Jan_Fray01_03,そなたは…光の神官、フレイ？
E_C19_Jan_Fray01_04,ローレイン様、お元気でいらっしゃいましたか？
E_C19_Jan_Fray01_05,ふふ…そなたらの頑張りのおかげで、無事に過ごしていますよ。
E_C19_Jan_Fray01_06,…いつの間に一人前の大人になって…ほんの小さな子どもだったのに…
E_C19_Jan_Fray01_07,えっ？どうしてそれを？
E_C19_Jan_Fray01_08,アイリスに聞いていないのかしら？
E_C19_Jan_Fray01_09,この世界樹の下であなたを最初に見つけたのが、私だったのです。
E_C19_Jan_Fray01_10,私…何も覚えてなくて…ただ、世界樹の下に捨てられていた私を誰かが見つけたということしか…
E_C19_Jan_Fray01_11,そう…どうしてアイリスが…しかし、私は今でも鮮明に覚えています。
E_C19_Jan_Fray01_12,あの日は、珍しく温かい日でした。このような寒い冬にもかかわらずね。
E_C19_Jan_Fray01_13,私は、朝早くから急いで世界樹を見回っていました。
E_C19_Jan_Fray01_14,そこに…黄金の天使がいたのです。
E_C19_Jan_Fray01_15,天使、ですか？
E_C19_Jan_Fray01_16,そう！世界樹の根が聖なるオーラで輝くのを見て
E_C19_Jan_Fray01_17,そこに行ってみたら、全身から黄金の光を放つ麗しい赤子がいました。
E_C19_Jan_Fray01_18,最初は天族かと思いましたが、翼がなかった。
E_C19_Jan_Fray01_19,しかし、その赤子が放つ光は普通の人間のものではなかったです。
E_C19_Jan_Fray01_20,.......................................
E_C19_Jan_Fray01_21,だから私は、すぐにアイリスに連絡をとったのです。
E_C19_Jan_Fray01_22,後日、その赤子が聖騎士団長の運営する孤児院に送られたと聞きましたよ。
E_C19_Jan_Fray01_23,はい。そのあと私はリカルドおじいさんのもとで育ちました。
E_C19_Jan_Fray01_24,クラウス、カーセルと一緒に。
E_C19_Jan_Fray01_25,でも…アイリス様は、なぜそのようなことをおっしゃらなかったのでしょう？
E_C19_Jan_Fray01_26,何か理由があるのでしょうね。
E_C19_Jan_Fray01_27,アイリスの意志はすべて、ルア様の意志に従っているから…
E_C19_Jan_Fray01_28,…そうなのですね…ありがとうございます。ずっと気になっていました。
E_C19_Jan_Fray01_29,いいや。こんな大事な日に、余計な話であなたの心を乱してしまったようですね。
E_C19_Jan_Fray01_30,では、どうか光に満ちた…いや、人間世界の挨拶は違いますね。
E_C19_Jan_Fray01_31,誕生日おめでとう、フレイ。
E_C19_Jan_Fray01_32,…ありがとうございます。
E_C19_Jan_Fray01_33,...................................................
E_C19_Jan_Fray01_34,…今が不幸なわけではないのです。
E_C19_Jan_Fray01_35,でも…私は一体、誰なんでしょうか？ルア様…
E_C19_Jan_Fray01_36,…再び、ここに戻ってきた。
E_C19_Jan_Fray01_37,またお前に会えるのだろうか…？
E_C19_Jan_Fray01_38,お前がどんな姿であろうと…私がお前を必ず探し出してみせる。
E_C19_Jan_Tanya01_01,…相変わらず痕跡を消すのがうまいわね、ロイ。
E_C19_Jan_Tanya01_02,…でも、私の目はごまかせない…
E_C19_Jan_Tanya01_03,…
E_C19_Jan_Tanya01_04,…なぜ行ってしまったの、ロイ…
E_C19_Jan_Tanya01_05,私に何も言わずに…
E_C19_Jan_Tanya01_06,- 数年前 -
E_C19_Jan_Tanya01_07,はぁ…はぁ…ちっ、しつこいヤツらめ…
E_C19_Jan_Tanya01_08,…くっ…！！
E_C19_Jan_Tanya01_09,はっ！
E_C19_Jan_Tanya01_10,怪我は大丈夫か？
E_C19_Jan_Tanya01_11,…大したことない。ちょっとかすっただけ…
E_C19_Jan_Tanya01_12,そうか。なら、これで血を拭いておけ。
E_C19_Jan_Tanya01_13,…
E_C19_Jan_Tanya01_14,俺だって好きで協力してるわけじゃない。
E_C19_Jan_Tanya01_15,今、俺たちは合同作戦中だからな。
E_C19_Jan_Tanya01_16,お前が怪我したらチームに不利になる。
E_C19_Jan_Tanya01_17,フン…カッコつけて…リーダーだからって偉そうに。
E_C19_Jan_Tanya01_18,功績は…すべて私が上げたのよ。
E_C19_Jan_Tanya01_19,お前が優秀なアサシンだってことは分かってる。
E_C19_Jan_Tanya01_20,だが、こういう日もあるってことだ。
E_C19_Jan_Tanya01_21,すぐに止血してここを離れろ。痕跡は俺が消しておく。
E_C19_Jan_Tanya01_22,これは、リーダーとしての命令だ。
E_C19_Jan_Tanya01_23,…そんなに言わなくても分かってる。
E_C19_Jan_Tanya01_24,それに、こんな布切れ…要らない。
E_C19_Jan_Tanya01_25,要らないなら、帰って捨ててしまえ。
E_C19_Jan_Tanya01_26,…誕生日なんだろ、久々に休みをとれ。
E_C19_Jan_Tanya01_27,…？なぜそれを…
E_C19_Jan_Tanya01_28,…なんであの時のことが浮かんで…
E_C19_Jan_Tanya01_29,最近ずっと感じてる、この妙な気分も…
E_C19_Jan_Tanya01_30,ロイ…全部お前のせい…
E_C19_Jan_Loman01_01,今日もいつもどおりだ。
E_C19_Jan_Loman01_02,そうですね。でもせっかくの…
E_C19_Jan_Loman01_03,誕生日なのにさ。
E_C19_Jan_Loman01_04,誕生日は、特別な日だと聞いた。
E_C19_Jan_Loman01_05,全員で楽しく祝うべきじゃないのか？
E_C19_Jan_Loman01_06,うーん…でも、ロマン様の性格を考えると、
E_C19_Jan_Loman01_07,あまり大騒ぎするな、と嫌がるかもしれませんよ？
E_C19_Jan_Loman01_08,たしかにぶっきらぼうなヤツではあるが、まさか…？
E_C19_Jan_Loman01_09,以前ショップで姫様のプレゼントを買う時、少し負けてくれと言ったら、
E_C19_Jan_Loman01_10,あっさりと断られた。公私をわきまえろと叱られた。
E_C19_Jan_Loman01_11,それは…当たり前のことだと思いますけど。
E_C19_Jan_Loman01_12,手持ちの金が少なくて、もう一度積極的に頼んだら、
E_C19_Jan_Loman01_13,槍で応戦された。その日は一日中ロマンと戦って、楽しかった。
E_C19_Jan_Loman01_14,ロマンもロマンだが…君もなぁ…
E_C19_Jan_Loman01_15,よし！俺たちもう戦友だし、俺が先に行って誕生日を祝ってやろう。
E_C19_Jan_Loman01_16,ちょっと待て！
E_C19_Jan_Loman01_17,むっ？君は…姫様の(厄介な)お付きの者ではないか？
E_C19_Jan_Loman01_18,おお！ロマン！今日は誕生…
E_C19_Jan_Loman01_19,君、姫様がお出かけ中だというのに、なぜ王城にいるのだ？
E_C19_Jan_Loman01_20,この危険な世の中、姫様のお供をするという者が！
E_C19_Jan_Loman01_21,(しばらく後…)
E_C19_Jan_Loman01_22,誕生日は祝えなかった。ずっと叱られて…
E_C19_Jan_Loman01_23,はぁ…そりゃそうですよ。
E_C19_Jan_Loman01_24,君たち、ロマンのことがまったく分かってないようだね？
E_C19_Jan_Loman01_25,あいつにはマニュアル通り正しく！接すればいいのさ。
E_C19_Jan_Loman01_26,ただし、隙を見せないこと！まぁ見ておけ。
E_C19_Jan_Loman01_27,?????
E_C19_Jan_Loman01_28,おーい、ロマン！ご苦労様だ！
E_C19_Jan_Loman01_29,おお、クラウスか！久しぶりだな、ところで…
E_C19_Jan_Loman01_30,ああ、ちょうど今、森で魔族討伐の任務を終えてきたところでな。
E_C19_Jan_Loman01_31,今日の任務も無事に完了したよ！
E_C19_Jan_Loman01_32,そうか？ご苦労だったな。私ももうすぐ交替の時間だ。
E_C19_Jan_Loman01_33,おお！ならこのあと、ユノの店で1杯どうだ？
E_C19_Jan_Loman01_34,そういえば今日はお前の誕生日だろ？明日は休日だし、ちょうどいいじゃないか！
E_C19_Jan_Loman01_35,私の誕生日を覚えていたのか？
E_C19_Jan_Loman01_36,ハハ！ありがたいな！
E_C19_Jan_Loman01_37,そんなの当たり前だろ！今日は俺がおごるから、早く準備しろ。
E_C19_Jan_Loman01_38,いいだろう。だが、あと3分30秒ある。
E_C19_Jan_Loman01_39,いや、君と話していた時間も含めると、交替まであと5分残っている。
E_C19_Jan_Loman01_40,そうか？なら外で待ってるから、後でまたな！
E_C19_Jan_Loman01_41,何してる？ほら、君らも行くぞ～
E_C19_Jan_Loman01_42,さすがは鉄壁の騎士…
E_C19_Jan_Loman01_43,まさに文字通りだな。
E_C19_Jan_Priscilla01_01,いらっしゃいませ～！メイの…あらっ！
E_C19_Jan_Priscilla01_02,アイシャ様～～～！！いらっしゃいませー！
E_C19_Jan_Priscilla01_03,前にお願いしたもの、もうできてるかしら？
E_C19_Jan_Priscilla01_04,もちろんです～！お申し付け通りにしておきましたよ！
E_C19_Jan_Priscilla01_05,お嬢様、必要なものがございましたら私にお申し付けくださればいいのに。
E_C19_Jan_Priscilla01_06,ダメよ！今日はプリシラは何もしないで！
E_C19_Jan_Priscilla01_07,約束よ、私の言う通りにしなさい！
E_C19_Jan_Priscilla01_08,ご心配なく！丁重にいたしますから～
E_C19_Jan_Priscilla01_09,一体…なんですか…？
E_C19_Jan_Priscilla01_10,ジャーン！これはいかがでしょう？
E_C19_Jan_Priscilla01_11,うーん…メインカラーが瞳の色と合わないわね。
E_C19_Jan_Priscilla01_12,では、異国的なこの衣装はいかがですか？
E_C19_Jan_Priscilla01_13,これは…どの国の服でしょう？はは…
E_C19_Jan_Priscilla01_14,ちょっと早いですけど、じゃあ…会心の作品、水着ですっ！
E_C19_Jan_Priscilla01_15,ちょっとどころじゃないわ！今は冬ですのよ！
E_C19_Jan_Priscilla01_16,ははは…
E_C19_Jan_Priscilla01_17,最後の切り札！これはいかがですか？
E_C19_Jan_Priscilla01_18,わぁ…！キレイよ！プリシラ！！
E_C19_Jan_Priscilla01_19,これよ！これにしましょう！ね、どうかしら？
E_C19_Jan_Priscilla01_20,お嬢様…私にこのような派手な服は…
E_C19_Jan_Priscilla01_21,あらっ！？約束したはずよ！
E_C19_Jan_Priscilla01_22,うーん…でも、私の誕生日ですし頼みのひとつくらいは聞いてくださると思って…
E_C19_Jan_Priscilla01_23,あっ…だ、だから…！これは全部、プリシラへのプレゼントなのよ！！
E_C19_Jan_Priscilla01_24,…気に入らないのかしら？
E_C19_Jan_Priscilla01_25,そんな…このようなきれいなドレスは生まれて初めてです。
E_C19_Jan_Priscilla01_26,ですが、このような服装だとお嬢様をお守りする時に邪魔になるかもしれません。
E_C19_Jan_Priscilla01_27,ふん！それくらい、分かってるわよ！
E_C19_Jan_Priscilla01_28,ティータイムの時に着ればいいでしょう？
E_C19_Jan_Priscilla01_29,プリシラには、いつも何かしてもらってばかり…私も何かしてあげたかったのよ…
E_C19_Jan_Priscilla01_30,ふふ…私も、いつもお嬢様から色んなことをもらっています。
E_C19_Jan_Priscilla01_31,あら、本当？私が何をあげたかしら？
E_C19_Jan_Priscilla01_32,お嬢様のおそばにいるすべての瞬間が、私にとってプレゼントのようなもの。
E_C19_Jan_Priscilla01_33,ですから、この派手なドレスは次の機会にでも…
E_C19_Jan_Priscilla01_34,ふぅん…まぁそれなら、仕方ないですわね。
E_C19_Jan_Priscilla01_35,ごめんなさいね、メイ。また今度来るわ。じゃ、行きましょう、プリシラ！
E_C19_Jan_Priscilla01_36,はい、お嬢様。東方から取り寄せたローズティーでティータイムにいたしましょうか？
E_C19_Jan_Priscilla01_37,ええ！プリシラが淹れてくれるお茶は最高ですもの！
E_C19_Jan_Priscilla01_38,それと…お誕生日おめでとう、プリシラ！
E_C19_Jan_Priscilla01_39,はい、ありがとうございます。お嬢様。
E_C19_Jan_Priscilla01_40,…あの、私もいますけど～…
E_C19_Jan_Priscilla01_41,でも、当店ナンバーワンの常連さんだしね！
E_C19_Jan_Priscilla01_42,お誕生日おめでとう！またご来店くださ～い！
E_C19_Jan_Demia01_01,おい！見つかったか？
E_C19_Jan_Demia01_02,いいや、まだ見当たらないな。
E_C19_Jan_Demia01_03,いや、確かにこっちへ行かれるのを見たんだ。
E_C19_Jan_Demia01_04,もう少し探してみよう！
E_C19_Jan_Demia01_05,ふぅ…やっと行ったか。
E_C19_Jan_Demia01_06,どうして私の誕生日が来るたびに隠れんぼを…
E_C19_Jan_Demia01_07,そう…あの日からだった…
E_C19_Jan_Demia01_08,- 3年前 -
E_C19_Jan_Demia01_09,ん？
E_C19_Jan_Demia01_10,全員～！気をつけっ！
E_C19_Jan_Demia01_11,今日は隊長の誕生日である！皆、お祝い申し上げるのだ！！
E_C19_Jan_Demia01_12,おめでとうございます！！
E_C19_Jan_Demia01_13,心からお祝い申し上げます！！！
E_C19_Jan_Demia01_14,隊長の生誕祭だ！皆こっちへ！お祝いして差し上げろ！！
E_C19_Jan_Demia01_15,おめでとうございます！！！
E_C19_Jan_Demia01_16,お誕生日、おめでとうございます！！！
E_C19_Jan_Demia01_17,ははは…皆、ありがとう。
E_C19_Jan_Demia01_18,隊長！喜んでくださると思っていました。
E_C19_Jan_Demia01_19,ご心配なさらずに。我々が毎年必ず、お祝いして差し上げます。
E_C19_Jan_Demia01_20,お誕生日おめでとうございます！デミア隊長ー！！
E_C19_Jan_Demia01_21,はは…ありがたいよ…
E_C19_Jan_Demia01_22,あれから、毎年そんなに大げさに祝ってくれるとは…
E_C19_Jan_Demia01_23,頼むから、そっとしておいてくれ…
E_C19_Jan_Demia01_24,あぁっ！！！こっちだ！ここにデミア隊長がいる！
E_C19_Jan_Demia01_25,姫様！クラウス！ロマン！隊長を見つけたぞ！
E_C19_Jan_Demia01_26,うっ………
E_C19_Jan_Demia01_27,ここにいたのか、デミア。
E_C19_Jan_Demia01_28,誕生日おめでとう。君のことはいつも頼りにしている。
E_C19_Jan_Demia01_29,はっ、ありがとうございます。殿下。
E_C19_Jan_Demia01_30,隊長！ここにいらっしゃったのですか！ずいぶん探しましたよ。
E_C19_Jan_Demia01_31,では、これから隊長の生誕祝賀儀式を執り行う！
E_C19_Jan_Demia01_32,集合ー！！！
E_C19_Jan_Demia01_33,ははは…みんな…あ、ありがたいことだ。
E_C19_Jan_Demia01_34,今年も…逃げられないか。
