KEY,Japanese
SKILL_DESC_91000110,[審判の刃]クールタイムが30%減少し、使うたびにダメージが4%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000111,[審判の刃]クールタイムが30%減少し、使うたびにダメージが4.8%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000112,[審判の刃]クールタイムが30%減少し、使うたびにダメージが5.8%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000113,[審判の刃]クールタイムが30%減少し、使うたびにダメージが7%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000114,[審判の刃]クールタイムが30%減少し、使うたびにダメージが8.4%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000115,[審判の刃]クールタイムが30%減少し、使うたびにダメージが10%増加します。この効果は最大10スタックまで重複します。
SKILL_DESC_91000210,[奇跡の光]回復量が50%増加し、対象を1秒間ダメージ無効状態にします。
SKILL_DESC_91000211,[奇跡の光]回復量が50%増加し、対象を1.2秒間ダメージ無効状態にします。
SKILL_DESC_91000212,[奇跡の光]回復量が50%増加し、対象を1.4秒間ダメージ無効状態にします。
SKILL_DESC_91000213,[奇跡の光]回復量が50%増加し、対象を1.7秒間ダメージ無効状態にします。
SKILL_DESC_91000214,[奇跡の光]回復量が50%増加し、対象を2.1秒間ダメージ無効状態にします。
SKILL_DESC_91000215,[奇跡の光]回復量が50%増加し、対象を2.5秒間ダメージ無効状態にします。
SKILL_DESC_91000310,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが100減少します。
SKILL_DESC_91000311,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが120減少します。
SKILL_DESC_91000312,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが140減少します。
SKILL_DESC_91000313,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが170減少します。
SKILL_DESC_91000314,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが210減少します。
SKILL_DESC_91000315,[ファイアニードル]対象が最も攻撃力の高い敵に変わり、対象のMPが250減少します。
SKILL_DESC_91000410,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが200回復します。
SKILL_DESC_91000411,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが240回復します。
SKILL_DESC_91000412,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが290回復します。
SKILL_DESC_91000413,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが350回復します。
SKILL_DESC_91000414,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが420回復します。
SKILL_DESC_91000415,[無慈悲]自分にかかったデバフを解除して、クリティカルヒットするとMPが500回復します。
SKILL_DESC_91000510,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが10%上昇します。
SKILL_DESC_91000511,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが12%上昇します。
SKILL_DESC_91000512,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが14%上昇します。
SKILL_DESC_91000513,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが17%上昇します。
SKILL_DESC_91000514,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが21%上昇します。
SKILL_DESC_91000515,[スマッシュ]10秒間、対象の攻撃力が20%減少し、被物理ダメージが25%上昇します。
SKILL_DESC_91000610,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が200減少します。
SKILL_DESC_91000611,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が240減少します。
SKILL_DESC_91000612,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が290減少します。
SKILL_DESC_91000613,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が350減少します。
SKILL_DESC_91000614,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が420減少します。
SKILL_DESC_91000615,[追突]10秒間、対象の状態異常耐性が250、物理ガード率が500減少します。
SKILL_DESC_91000710,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが10%増加します。
SKILL_DESC_91000711,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが12%増加します。
SKILL_DESC_91000712,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが14%増加します。
SKILL_DESC_91000713,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが17%増加します。
SKILL_DESC_91000714,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが21%増加します。
SKILL_DESC_91000715,[散弾撃ち]ダメージが50%増加し、10秒間、対象の被物理ダメージが25%増加します。
SKILL_DESC_91000810,[落雷]10秒間、対象の回復力が30%減少し、MPが100減少します。
SKILL_DESC_91000811,[落雷]10秒間、対象の回復力が30%減少し、MPが120減少します。
SKILL_DESC_91000812,[落雷]10秒間、対象の回復力が30%減少し、MPが140減少します。
