KEY,German
E_C19_Mar_Veronica01_01,"Ach, in der Gilde gibt es einfach zu viele Dinge zu tun."
E_C19_Mar_Veronica01_02,"Ich werde es nie schaffen, mir an meinem Geburtstag einen Tag frei zu nehmen ..."
E_C19_Mar_Veronica01_03,Ach! Dafür ist keine Zeit. Ich sollte beginnen!
E_C19_Mar_Veronica01_04,Hm? Du hast die Trainingshandbücher bereits fertig organisiert?
E_C19_Mar_Veronica01_05,So ist es. Wir hatten heute einen Gehilfen.
E_C19_Mar_Veronica01_06,Einen Gehilfen?
E_C19_Mar_Veronica01_07,"Jemand, der sehr zuverlässig ist, hat uns heute geholfen. Mach dir keine Sorgen deswegen, Prinzessin."
E_C19_Mar_Veronica01_08,Hmm ... Alles klar. Dann sehen wir uns also morgen.
E_C19_Mar_Veronica01_09,"Ähmm ... Turan ist an der Reihe, denke ich ...? Oh, nein! Sie hat heute keinen Dienst!"
E_C19_Mar_Veronica01_10,Dann eben Mr. Kumuro.
E_C19_Mar_Veronica01_11,Ähm? Was war das eben?
E_C19_Mar_Veronica01_12,Hm? Ist denn heute keine Buchhaltung mehr zu erledigen?
E_C19_Mar_Veronica01_13,So ist es! Alles fertig!
E_C19_Mar_Veronica01_14,Schon? Normalerweise überreichst du sie mir erst kurz vor Dienstschluss.
E_C19_Mar_Veronica01_15,Mach dir deswegen keine Sorgen. Heute haben zwei Leute den Job erledigt.
E_C19_Mar_Veronica01_16,... Okay. Wir sehen uns also morgen.
E_C19_Mar_Veronica01_17,Bis dann. Hoffentlich kannst du dich heute entspannen!
E_C19_Mar_Veronica01_18,Hmm ... Was passiert heute nur ...?
E_C19_Mar_Veronica01_19,................................
E_C19_Mar_Veronica01_20,"Es tut mir leid, Mr. Havelock. Diesmal habe ich Ikkos Lieblingsessen nicht bekommen."
E_C19_Mar_Veronica01_21,Hmmm? Was meinst du? Ich habe den Rotaal doch schon bekommen.
E_C19_Mar_Veronica01_22,Ikko hat eben das letzte Stück runtergeschluckt. Hahaha!
E_C19_Mar_Veronica01_23,Dieser Aal hat eine äußerst merkwürdige Narbe auf der Haut. So etwas habe ich auf diesem Kontinent noch nie gesehen.
E_C19_Mar_Veronica01_24,Hahaha ... Das war ja klar.
E_C19_Mar_Veronica01_25,Herzlichen Glückwunsch zum Geburtstag. Du hast einen ziemlich guten Freund.
E_C19_Mar_Veronica01_26,"Danke. Haha, das glaube ich auch."
E_C19_Mar_Veronica01_27,"Hey, warte! Halt, Turan!"
E_C19_Mar_Veronica01_28,"Ah, du hast mich erwischt."
E_C19_Mar_Veronica01_29,Wie konnte ich das nicht wissen? Du hast mir an deinem freien Tag bei der Arbeit geholfen?
E_C19_Mar_Veronica01_30,"Es ist dein Geburtstag, aber es ist so viel zu tun."
E_C19_Mar_Veronica01_31,"Du hast mir geholfen, obwohl ich als Fremde hierherkam. Ich wollte auch helfen."
E_C19_Mar_Veronica01_32,"Ich möchte, dass du dich ein wenig ausruhst. Wenigstens heute."
E_C19_Mar_Veronica01_33,"Hehe. Danke, aber das ist eben meine Art."
E_C19_Mar_Veronica01_34,Versteck dich beim nächsten Mal nicht.
E_C19_Mar_Veronica01_35,"Tut mir leid, Veronica."
E_C19_Mar_Veronica01_36,Das muss es nicht. Danke für deine netten Worte.
E_C19_Mar_Veronica01_37,"Dann mache ich mal Feierabend, dank dir! Holen wir uns doch irgendwo etwas Feines zu essen!"
E_C19_Mar_Veronica01_38,Ich möchte nur noch etwas sagen.
E_C19_Mar_Veronica01_39,"Alles Gute zum Geburtstag, Veronica! Und ich werde dir nächstes Jahr wieder gratulieren."
E_C19_Mar_Veronica01_40,"*Kicher* Danke, Turan! Ich freu mich schon darauf!"
E_C19_Mar_Kaulah01_01,"Hahaha, eine einsame Insel! Es ist warm und schön."
E_C19_Mar_Kaulah01_02,"Es war zwar nicht ganz meine Entscheidung, eine Pause zu machen,"
E_C19_Mar_Kaulah01_03,aber das ist richtig angenehm! Es geht nichts über einen entspannenden Tag am Strand!
E_C19_Mar_Kaulah01_04,"Sehr ... gut, zzz ... zzz ..."
E_C19_Mar_Kaulah01_05,"Hmm, bist du sicher, dass du das diesmal hinkriegst?"
E_C19_Mar_Kaulah01_06,Mein Freund! Wann habe ich dich jemals belogen ... *Räusper* Vertrau mir diesmal.
E_C19_Mar_Kaulah01_07,"Wir sind hier auf dieser abgelegenen Insel, um etwaigen Unfällen vorzubeugen."
E_C19_Mar_Kaulah01_08,"Mithilfe dieses Warp-Experiments können wir herausfinden, ob wir in einer mehrdimensionalen Welt leben."
E_C19_Mar_Kaulah01_09,Eine Welt wie diese hier – in einer anderen Dimension! Wie aufregend ist das denn?
E_C19_Mar_Kaulah01_10,"Hmm, ich habe Rephy mitgebracht, wie du es mir aufgetragen hast, aber ..."
E_C19_Mar_Kaulah01_11,"Wow! Das Meer! Onkel Oddy, darf ich schwimmen gehen?"
E_C19_Mar_Kaulah01_12,"Warte einen Moment, mein pelziger Freund. Könntest du mir erst einen Gefallen tun?"
E_C19_Mar_Kaulah01_13,Ja? Was kann Rephy für dich tun?
E_C19_Mar_Kaulah01_14,"Kennst du hier draußen irgendwelche abenteuerlustigen Seelen? Solche, die vielleicht gerne in eine andere Welt reisen würden?"
E_C19_Mar_Kaulah01_15,Natürlich! Es gibt viele! Soll ich sie herbeirufen?
E_C19_Mar_Kaulah01_16,"Und könntest du ihnen auch sagen, dass sie uns erzählen sollen, was sich auf der anderen Seite dieses Lochs befindet?"
E_C19_Mar_Kaulah01_17,"Das ist ein Leichtes! Seelen, helft mir!"
E_C19_Mar_Kaulah01_18,"Rephy, kann das nicht ein wenig gefährlich werden?"
E_C19_Mar_Kaulah01_19,"Es ist kein Problem, solange ich jene Seelen in Ruhe lasse, die zu Leuten gehören, die gerade ein Nickerchen halten!"
E_C19_Mar_Kaulah01_20,Hm? Nein! Neeeeeiiin! Was mache ich jetzt? Eine schlafende Seele ist eben hineingegangen!
E_C19_Mar_Kaulah01_21,Was?
E_C19_Mar_Kaulah01_22,Ähm ... Wo bin ich?
E_C19_Mar_Kaulah01_23,"Guten Morgen, Lehrer!"
E_C19_Mar_Kaulah01_24,"Hey, es ist der Dekan! Lauft!"
E_C19_Mar_Kaulah01_25,Wo zum Teufel bin ich?
E_C19_Mar_Kaulah01_26,"Mr. Kaulah, was ist los?"
