KEY,Korean
E_C19_Nov_Aisha01_01,"아이샤 양, 생일 축하드립니다!"
E_C19_Nov_Aisha01_02,날이 갈수록 아름다워지시네요. 제 선물이 수수해보일 정도예요.
E_C19_Nov_Aisha01_03,거기다 이 훌륭하고 아름다운 가든 파티장...
E_C19_Nov_Aisha01_04,다프넬 가문의 영애와 잘 어울리는 곳이에요.
E_C19_Nov_Aisha01_05,"과찬이십니다. 다들, 바쁘신 와중에도 와주셔서 감사드립니다."
E_C19_Nov_Aisha01_06,"아이샤 양, 한 곡 추시겠습니까?"
E_C19_Nov_Aisha01_07,감사합니다. 하지만 다른 손님들이 기다리고 계셔서요.
E_C19_Nov_Aisha01_08,그럼 잠시 저 쪽으로 걸으시겠어요?
E_C19_Nov_Aisha01_09,계속 손님을 맞아야 하니 그건 좀 어렵겠네요.
E_C19_Nov_Aisha01_10,하지만 상냥한 제안에 감사드립니다.
E_C19_Nov_Aisha01_11,쉴 틈이 없네... 이래서 생일 파티 같은 건 필요 없다고 했는데.
E_C19_Nov_Aisha01_12,아버지가 꼭 성대한 파티를 해야 한다고 고집부리지만 않으셨어도...
E_C19_Nov_Aisha01_13,"앗, 프리실..."
E_C19_Nov_Aisha01_14,"여기 계셨군요, 아이샤 양! 생일 축하드립니다!"
E_C19_Nov_Aisha01_15,"가, 감사합니다. 오래간만에 뵙네요."
E_C19_Nov_Aisha01_16,놀라셨나요? 죄송합니다. 반가운 마음에 그만...
E_C19_Nov_Aisha01_17,괜찮습니다. 그간 어떻게 지내셨나요?
E_C19_Nov_Aisha01_18,아... 정말... 듣고 싶은 사람에겐 축하한다는 말도 못 들었는데...
E_C19_Nov_Aisha01_19,내 생일인데 이게 뭐야...
E_C19_Nov_Aisha01_20,"피곤하신가요? 하긴, 사람이 이렇게 많으니까요."
E_C19_Nov_Aisha01_21,괜찮습니다. 다 제 생일을 축하하러 와 주신 분들인걸요.
E_C19_Nov_Aisha01_22,당연히 대접해드려야죠.
E_C19_Nov_Aisha01_23,이번 생일은 조용히 지내보고 싶었지만...
E_C19_Nov_Aisha01_24,어쩔 수 없지. 이것도 해야 할 일이니까.
E_C19_Nov_Aisha01_25,"긴장되실 텐데, 꿋꿋하게 손님들을 맞으시네."
E_C19_Nov_Aisha01_26,나무랄 데 없는 귀족 영애 다우셔.
E_C19_Nov_Aisha01_27,실례합니다! 잠깐만 도와주세요!
E_C19_Nov_Aisha01_28,알겠습니다!
