KEY,Korean
ITEM_NAME_1,카셀
ITEM_NAME_2,프레이
ITEM_NAME_3,클레오
ITEM_NAME_4,로이
ITEM_NAME_5,가우
ITEM_NAME_6,필롭
ITEM_NAME_7,라크락
ITEM_NAME_8,카울라
ITEM_NAME_9,에피스
ITEM_NAME_10,셀레네
ITEM_NAME_11,마리아
ITEM_NAME_12,미르르
ITEM_NAME_13,로레인
ITEM_NAME_14,마야
ITEM_NAME_15,클라우스
ITEM_NAME_16,레피
ITEM_NAME_17,디마엘
ITEM_NAME_18,레이나
ITEM_NAME_19,파벨
ITEM_NAME_20,데미아
ITEM_NAME_21,네일라
ITEM_NAME_22,로지나
ITEM_NAME_23,모라
ITEM_NAME_24,보두앵
ITEM_NAME_25,제인
ITEM_NAME_26,아이샤
ITEM_NAME_27,레오
ITEM_NAME_28,플루스
ITEM_NAME_29,루나
ITEM_NAME_30,라이아스
ITEM_NAME_31,아르크
ITEM_NAME_32,레위시아
ITEM_NAME_33,닉스
ITEM_NAME_34,아네트
ITEM_NAME_35,미트라
ITEM_NAME_36,리카르도
ITEM_NAME_37,타냐
ITEM_NAME_38,에제키엘
ITEM_NAME_39,카산드라
ITEM_NAME_40,테오
ITEM_NAME_41,메디아나
ITEM_NAME_42,오디
ITEM_NAME_43,비스카
ITEM_NAME_44,프리실라
ITEM_NAME_45,얀느
ITEM_NAME_46,자피르
ITEM_NAME_48,레하트나
ITEM_NAME_47,유리아
ITEM_NAME_49,오펠리아
ITEM_NAME_50,레퀴나
ITEM_NAME_51,아셀리카
ITEM_NAME_52,크로우
ITEM_NAME_53,샤밀라
ITEM_NAME_54,라브릴
ITEM_NAME_55,세리아
ITEM_NAME_56,에르제
ITEM_NAME_57,릴리아
ITEM_NAME_58,라우디아
ITEM_NAME_59,루시아스
ITEM_NAME_60,크리샤
ITEM_NAME_61,네락시스
ITEM_NAME_62,스칼렛
ITEM_NAME_63,소니아
ITEM_NAME_64,아르테미아
ITEM_NAME_65,미리안느
ITEM_NAME_66,시아
ITEM_NAME_67,카라
ITEM_NAME_68,니아
ITEM_NAME_69,에스커
ITEM_NAME_70,세실리아
ITEM_NAME_71,키르제
ITEM_NAME_72,판시로네
ITEM_NAME_73,체이스
ITEM_NAME_74,키베라
ITEM_NAME_75,다카리스
ITEM_NAME_78,베른헤임
ITEM_NAME_87,글렌위스
ITEM_NAME_90,메이
ITEM_NAME_91,글라디
ITEM_NAME_92,베로니카
ITEM_NAME_93,로만
ITEM_NAME_94,유노
ITEM_NAME_95,니키
ITEM_NAME_96,도자르타
ITEM_NAME_97,하누스
ITEM_NAME_98,카인
ITEM_NAME_324,레위시아
ITEM_NAME_325,레위시아
ITEM_NAME_516,아셀리카
ITEM_NAME_526,크로우
ITEM_NAME_653,미리안느
ITEM_NAME_654,미리안느
ITEM_NAME_655,미리안느
ITEM_NAME_666,시아
ITEM_NAME_536,샤밀라
ITEM_NAME_676,카라
ITEM_NAME_736,체이스
ITEM_NAME_152,클라우스
ITEM_NAME_466,자피르
ITEM_NAME_476,유리아
ITEM_NAME_576,릴리아
ITEM_NAME_586,라우디아
ITEM_NAME_566,에르제
ITEM_NAME_616,네락시스
ITEM_NAME_556,세리아
ITEM_NAME_596,루시아스
ITEM_NAME_606,크리샤
ITEM_NAME_686,니아
ITEM_NAME_546,라브릴
ITEM_NAME_696,에스커
ITEM_NAME_706,세실리아
ITEM_NAME_105,셀레네
ITEM_NAME_876,글렌위스
ITEM_NAME_786,베른헤임
ITEM_NAME_756,다카리스
ITEM_NAME_998,2성 영웅선택권
ITEM_NAME_999,3성 영웅선택권
ITEM_DESC2_1,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_2,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_3,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_4,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_5,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_6,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_7,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_8,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_9,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_10,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_11,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_12,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_13,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_14,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_15,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_16,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_17,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_18,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_19,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_20,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_21,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_22,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_23,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_24,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_25,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_26,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_27,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_28,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_29,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_30,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_31,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_32,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_33,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_34,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_35,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_36,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_37,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_38,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_39,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_40,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_41,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_42,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_43,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_44,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_45,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_46,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_47,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_48,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_49,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_50,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_51,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_52,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_53,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_54,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_55,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_56,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_57,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_58,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_59,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_60,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_62,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_63,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_64,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_65,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_66,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_67,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_68,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_69,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_70,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_71,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_72,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_73,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_74,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_75,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_78,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_87,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_90,4성 메이가 영웅으로 합류합니다.\n메이가 합류하면 메이의 종합 상점에서 물품 구매 시 25% 할인됩니다.
ITEM_DESC2_91,4성 글라디가 영웅으로 합류합니다.\n글라디가 합류하면 결투장 상점에서 물품 구매 시 10% 할인됩니다.
ITEM_DESC2_92,4성 베로니카가 영웅으로 합류합니다.\n베로니카가 합류하면 길드 상점에서 물품 구매 시 10% 할인됩니다.
ITEM_DESC2_93,4성 로만이 영웅으로 합류합니다.\n로만이 합류하면 오르벨 왕성 상점에서 물품 구매 시 10% 할인됩니다.
ITEM_DESC2_94,4성 유노가 영웅으로 합류합니다.\n유노가 합류하면 영웅의 여관 상점에서 물품 구매 시 40% 할인됩니다.
ITEM_DESC2_95,4성 니키가 영웅으로 합류합니다.\n니키가 합류하면 지하감옥 열쇠의 일일 충전량이 1개 증가합니다.
ITEM_DESC2_96,4성 도자르타가 영웅으로 합류합니다.\n도자르타가 합류하면 도전의 탑 반복 보상으로 유물조각 2개를 더 획득 할 수 있습니다.\n추가 되는 보상은 전리품 부스터가 적용 됩니다.
ITEM_DESC2_97,4성 하누스가 영웅으로 합류합니다.\n 하누스가 합류하면 길드전에서 아군 전체의 공격 속도가 100 증가합니다.
ITEM_DESC2_98,5성 카인이 영웅으로 합류합니다.\n 카인이 합류하면 이클립스에서 아군 전체의 공격력이 20% 증가합니다.
ITEM_DESC2_324,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_325,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_516,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_526,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_653,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_654,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_655,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_666,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_536,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_676,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_736,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_152,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_466,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_476,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_486,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_576,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_586,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_566,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_616,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_556,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_596,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_606,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_686,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_546,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_696,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_706,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_105,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_876,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_786,"수령 시, 이 영웅을 획득합니다."
ITEM_DESC2_756,"수령 시, 이 영웅을 획득합니다."
ITEM_NAME_1001,성검 에아
ITEM_NAME_1002,신의 권능 로스메르타
ITEM_NAME_1003,태초의 불꽃 플레노스
ITEM_NAME_1004,사신의 숨결 리딜
ITEM_NAME_1005,신성한 새 누민뉴
ITEM_NAME_1006,용의 잔해 어테인
ITEM_NAME_1007,라크락 MK - 1
ITEM_NAME_1008,푸른바람 코벤티나
ITEM_NAME_1009,매혹의 길로틴
ITEM_NAME_1010,녹색바람 노토스
ITEM_NAME_1011,레아의 전령 코큐토스
ITEM_NAME_1012,최종병기 레비아탄
ITEM_NAME_1013,세계수의 의지 로부르
ITEM_NAME_1014,톱날발톱 사티스
ITEM_NAME_1015,수호의 엑시안
ITEM_NAME_1016,신의 등불 쿠룰라티
ITEM_NAME_1017,달의 눈물 네리우스
ITEM_NAME_1018,섬광의 리바티스
ITEM_NAME_1019,"용의 심장 안다르타, 안드라스테"
ITEM_NAME_1020,푸른빛의 아르페우스
ITEM_NAME_1021,저주받은 손톱 바로르
ITEM_NAME_1022,로지나 커스텀 라이플 Mod.0
ITEM_NAME_1023,승리의 불길 카프레인
ITEM_NAME_1024,신구 게네시스
ITEM_NAME_1025,변하지 않는 마음 에레쿠라
ITEM_NAME_1026,고귀한 운명 마히트라
ITEM_NAME_1027,불사조의 깃펜 벨리사
ITEM_NAME_1028,격노의 쌍검 베랄타
ITEM_NAME_1029,영원의 꽃 히야신스
ITEM_NAME_1030,흐름의 원 엘트와르
ITEM_NAME_1031,푸른 창공의 쉐르카일
ITEM_NAME_1032,적빛의 지배자 도미니시아
ITEM_NAME_1033,차원의 열쇠 마그너스 필레
ITEM_NAME_1034,마도공학 결정체 레스컬
ITEM_NAME_1035,"광기의 포효, 베르키노스"
ITEM_NAME_1036,심판의 빛 테오리아
ITEM_NAME_1037,정적의 악마 카이타시스
ITEM_NAME_1038,절망의 구속자 바르바토스
ITEM_NAME_1039,황금빛 속삭임 골드브리즈
ITEM_NAME_1040,전뇌의 레기오스
ITEM_NAME_1041,자애로운 위협 피스토니아
ITEM_NAME_1042,달 그림자의 시간 템포디아나
ITEM_NAME_1043,악몽의 송곳니 키트락스
ITEM_NAME_1044,폭풍의 춤 엑실리우스
ITEM_NAME_1045,드래곤베인 스베르타
ITEM_NAME_1046,"신왕의 영광, 쟈리에스"
ITEM_NAME_1047,"하늘을 수놓는 별, 멜리플로"
ITEM_NAME_1048,"길을 여는 노래, 마티마루마"
ITEM_NAME_1049,운명의 카드 델 아르카나
ITEM_NAME_1050,조용한 바람의 피리 라크샤타
ITEM_NAME_1051,"태양의 광휘, 이그니시우스"
ITEM_NAME_1052,"지옥의 사냥개, 아키스트라"
ITEM_NAME_1053,"타락의 날개, 아폴리옥스"
ITEM_NAME_1054,"공허한 영혼, 던 네미시아"
ITEM_NAME_1056,탐욕의 결정체 페리온
ITEM_NAME_1055,권속의 집행자 엘시온
ITEM_NAME_1057,"무한의 샘, 시에라마하"
ITEM_NAME_1058,"모래의 속삭임, 아를라크"
