KEY,Thai
E1_Pancironne_1_1_1,เร็วเข้า~ เร็วเข้า~ เร็วเข้า~ เร็วเข้า~
E1_Pancironne_1_1_2,เร็วเข้า~ เร็วเข้า~ เร็วเข้า~ เร็วเข้า~
E1_Pancironne_1_1_3,เฮ้อ น่าเบื่อจัง...
E1_Pancironne_1_1_4,กับแค่ขุดดินนิดหน่อย อะไรมันจะเหนื่อยจะยืดยาดขนาดนั้น
E1_Pancironne_1_1_5,เชอะ... ผ่านไปกี่เดือนแล้วล่ะเนี่ย
E1_Pancironne_1_1_6,คือ... ท่านร้อยโท
E1_Pancironne_1_1_7,คือว่า... ตรงบริเวณนี้เพิ่งเริ่มทำได้ยังไม่ถึง 5 นาทีเลย...
E1_Pancironne_1_1_8,แถมทุกคนยังทำมาตั้งหลายวันแบบไม่ได้พักเลยอีกด้วย...
E1_Pancironne_1_1_9,แต่จะว่าไปบริเวณนี้ก็ยังจับสัญญาณพลังงานไม่ได้...
E1_Pancironne_1_1_10,ช่วยรออีกหน่อยนะ...
E1_Pancironne_1_1_11,พูดมากจังนะ
E1_Pancironne_1_1_12,หะ..หา..?!
E1_Pancironne_1_1_13,จะเผาให้หมดเลย~!
E1_Pancironne_1_1_14,ย้ากก!!
E1_Pancironne_1_1_15,ขะ...ข้าขอโทษ!
E1_Pancironne_1_1_16,น่ารำคาญจริง!!
E1_Pancironne_1_1_17,ไม่รู้หรอไงว่าพูดซ้ำๆมันเหนื่อย!!
E1_Pancironne_1_1_18,เอาเวลาพูดมากนี้ไปขุดดินเถอะ!
E1_Pancironne_1_1_19,เร็วเข้า~ เร็วเข้า~ เร็วเข้า~ เร็วเข้า~!!!!!!!!
E1_Pancironne_1_1_20,ย้ากก!!!!
E1_Pancironne_1_1_21,ที่แท้ก็เป็นคนเพี้ยนๆที่ชอบสั่งงาน!
E1_Pancironne_1_1_22,เห็นบอกว่าจะตอบแทนอย่างงามก็เลยตัดสินใจมา เฮ้อ..
E1_Pancironne_1_1_23,ไหงกลายเป็นงานที่ทั้งเหนื่อยทั้งสกปรกแบบนี้..
E1_Pancironne_1_1_24,ขุดแล้วขุดอีกก็ยังไม่มีมดออกมาซักตัว..
E1_Pancironne_1_1_25,โอ้ย! ทำต่อไม่ได้แน่ๆ
E1_Pancironne_1_1_26,ตอนนี้แค่เห็นดินก็จะอ้วกแล้ว!
E1_Pancironne_1_1_27,เฮ้อ... ให้ไปนอนซักทีเถอะ...
E1_Pancironne_1_1_28,ไม่ใช่สิ ให้นั่งซักหน่อยก็ยังดี!!
E1_Pancironne_1_1_29,แบบนี้นี่มันต่างจากสนามรบตรงไหนเนี่ย
E1_Pancironne_1_1_30,ไม่สิ ถ้าเป็นแบบนี้ส่งไปสนามรบซะยังจะดีกว่า!!
E1_Pancironne_1_1_31,ทน.. ทนต่อไปไม่ไหวแล้ว!
E1_Pancironne_1_1_32,ขืนทำต่อไปแบบนี้ได้ตายแน่!
E1_Pancironne_1_1_33,ไปกันเถอะ!!
E1_Pancironne_1_1_34,นั่นเอาอีกแล้ว...
E1_Pancironne_1_1_35,พวกเราตายหมดแล้ว
E1_Pancironne_1_1_36,หืม~?
E1_Pancironne_1_1_37,ให้.. ให้พวกเราพักหน่อยเถอะ!
E1_Pancironne_1_1_38,เหนื่อยซะจนทำต่อไม่ไหวแล้ว!
E1_Pancironne_1_1_39,ถ้าเป็นแบบนี้ได้โปรดส่งพวกเรากลับไปที่จักรวรรดิเถอะ!
E1_Pancironne_1_1_40,พวกเราขุดพื้นที่ที่ท่านร้อยโทสั่งทั้งหมดแล้วก็ยังไม่มีอะไรออกมาเลย!
E1_Pancironne_1_1_41,แบบนี้ก็แปลว่าปัญหามันไม่ได้อยู่ที่ความสามารถไม่ใช่หรือ!
E1_Pancironne_1_1_42,หา?
E1_Pancironne_1_1_43,ใช่!! ถึงเราจะเป็นทหารแต่ก็หยุดทารุณเรากับสิ่งที่ไร้ผลลัพธ์ซักทีเถอะ!
E1_Pancironne_1_1_44,แต่ถ้าไม่ฟังคำพูดของพวกเรา
E1_Pancironne_1_1_45,งั้น.. งั้นก็คงจะมีแค่วิธีนี้
E1_Pancironne_1_1_46,ฮึ.. น่าสนุกดีแฮะ~
E1_Pancironne_1_2_1,เอ้า!! ใครอยากตายก่อนก็ยกมือขึ้นเลย~~!
E1_Pancironne_1_3_1,ย้ากกก!!!!
E1_Pancironne_1_3_2,ฮิฮิ เมื่อกี้เป็นไงบ้างล่ะ~
E1_Pancironne_1_3_3,ก้นข้าลุกเป็นไฟแล้ว!!
E1_Pancironne_1_3_4,พวกคนป่วยแบบนี้ก็ต้องฉีดยาให้สินะ~!
E1_Pancironne_1_3_5,นี่เลย! ใบสั่งยาตรา Pansirone สำหรับคนที่มีปัญหาทางความสามารถ!
E1_Pancironne_1_3_6,ออกมาอีก เอาอีก เอาอีก~~!
E1_Pancironne_1_3_7,ย้ากกก~!
E1_Pancironne_1_3_8,ไว้ชีวิตข้าด้วย!!!!
E1_Pancironne_1_4_1,2 เดือนหลังจากที่หน่วยสุนัขล่าเนื้อถูกยุบ
E1_Pancironne_1_4_2,ในที่สุดหน่วยสุนัขล่าเนื้อก็ถูกยุบจนได้
E1_Pancironne_1_4_3,คงจะเป็นการตัดสินที่ถูกโน้มน้าวอย่างมาก
E1_Pancironne_1_4_4,ช่างน่าเสียดายผู้คนที่มีความสามารถที่ต้องกระจัดกระจายไปแบบนี้
E1_Pancironne_1_4_5,โดยเฉพาะผู้นำ
