KEY,"Korean"
SKILL_DESC_91000110,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 4% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000111,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 4.8% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000112,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 5.8% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000113,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 7% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000114,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 8.4% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000115,"[심판의 날] 재사용 대기시간이 30% 감소하고 사용 시 마다 피해량이 10% 증가합니다. 이 효과는 최대 10회 중첩됩니다."
SKILL_DESC_91000210,"[기적의 빛] 치유량이 50% 증가하고 대상을 1초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000211,"[기적의 빛] 치유량이 50% 증가하고 대상을 1.2초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000212,"[기적의 빛] 치유량이 50% 증가하고 대상을 1.4초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000213,"[기적의 빛] 치유량이 50% 증가하고 대상을 1.7초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000214,"[기적의 빛] 치유량이 50% 증가하고 대상을 2.1초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000215,"[기적의 빛] 치유량이 50% 증가하고 대상을 2.5초간 피해면역 상태로 만듭니다."
SKILL_DESC_91000310,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 100 감소시킵니다."
SKILL_DESC_91000311,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 120 감소시킵니다."
SKILL_DESC_91000312,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 140 감소시킵니다."
SKILL_DESC_91000313,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 170 감소시킵니다."
SKILL_DESC_91000314,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 210 감소시킵니다."
SKILL_DESC_91000315,"[불바늘] 가장 공격력이 높은 적으로 대상이 변경되며 대상의 마나를 250 감소시킵니다."
SKILL_DESC_91000410,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 200 회복합니다."
SKILL_DESC_91000411,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 240 회복합니다."
SKILL_DESC_91000412,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 290 회복합니다."
SKILL_DESC_91000413,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 350 회복합니다."
SKILL_DESC_91000414,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 420 회복합니다."
SKILL_DESC_91000415,"[무자비] 자신에게 걸린 해로운효과를 해제하며 치명타 시 마나를 500 회복합니다."
SKILL_DESC_91000510,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 10% 증가시킵니다."
SKILL_DESC_91000511,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 12% 증가시킵니다."
SKILL_DESC_91000512,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 14% 증가시킵니다."
SKILL_DESC_91000513,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 17% 증가시킵니다."
SKILL_DESC_91000514,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 21% 증가시킵니다."
SKILL_DESC_91000515,"[분쇄] 10초간 대상의 공격력을 20% 감소시키고 받는 물리피해를 25% 증가시킵니다."
SKILL_DESC_91000610,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 200 감소시킵니다."
SKILL_DESC_91000611,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 240 감소시킵니다."
SKILL_DESC_91000612,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 290 감소시킵니다."
SKILL_DESC_91000613,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 350 감소시킵니다."
SKILL_DESC_91000614,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 420 감소시킵니다."
SKILL_DESC_91000615,"[추돌] 10초간 대상의 상태이상 저항을 250, 물리블록확률을 500 감소시킵니다."
SKILL_DESC_91000710,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 10% 증가시킵니다."
SKILL_DESC_91000711,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 12% 증가시킵니다."
SKILL_DESC_91000712,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 14% 증가시킵니다."
SKILL_DESC_91000713,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 17% 증가시킵니다."
SKILL_DESC_91000714,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 21% 증가시킵니다."
SKILL_DESC_91000715,"[산탄 사격] 피해량이 50% 증가하고 10초간 대상의 받는 물리피해를 25% 증가시킵니다."
SKILL_DESC_91000810,"[낙뢰] 10초간 대상의 회복력을 30% 감소시키고 마나를 100 감소시킵니다."
SKILL_DESC_91000811,"[낙뢰] 10초간 대상의 회복력을 30% 감소시키고 마나를 120 감소시킵니다."
