KEY,Japanese
E_C19_Oct_Laudia01_01,あちらの方は終わりました。
E_C19_Oct_Laudia01_02,こっちも終わったわ。はぁ…ずいぶん減ったとはいえ、\nモンスターの退治に終わりは見えないわね。
E_C19_Oct_Laudia01_03,魔族が勢力を膨らましていく限り、ずっと続くでしょう…苦労が絶えないわ。
E_C19_Oct_Laudia01_04,大丈夫です。本来私がすべきことをしているだけですから。
E_C19_Oct_Laudia01_05,このくらいで良さそうですね。そろそろ戻りましょうか？
E_C19_Oct_Laudia01_06,今日はラウディアの誕生日でもありますし。
E_C19_Oct_Laudia01_07,大丈夫よ。ザフィーラと同じで、これが私の仕事ですもの。
E_C19_Oct_Laudia01_08,ですが…
E_C19_Oct_Laudia01_09,気にしないで。行く所もあるしね。
E_C19_Oct_Laudia01_10,行く所、ですか？
E_C19_Oct_Laudia01_11,ええ。小さい頃からよく行っていた所なの…よかったら一緒に行く？
E_C19_Oct_Laudia01_12,特別な場所のようですね。では、少しだけご一緒いたします。
E_C19_Oct_Laudia01_13,こんな場所があったんですね…
E_C19_Oct_Laudia01_14,よく手入れされているようです。儀式に使う場所ですか？
E_C19_Oct_Laudia01_15,そういうんじゃないの。管理はしているけどね。
E_C19_Oct_Laudia01_16,子供の頃に使っていた秘密基地みたいなものだけど…ちょっと話が長くなるわ。
E_C19_Oct_Laudia01_17,よかったら聞かせてください。気になります。
E_C19_Oct_Laudia01_18,私がかなり小さかった頃の話なんだけど…
E_C19_Oct_Laudia01_19,あなたも聞いたことがあるでしょう？流れの神殿に眠る神竜様のお話。
E_C19_Oct_Laudia01_20,あ、はい。子供の頃、ベッドの中でよく聞かされましたね。
E_C19_Oct_Laudia01_21,幼かったから、それが本当にあった事だとは思いもよらなかったわ。
E_C19_Oct_Laudia01_22,ただ漠然と、砂漠に雨を降らせる、美しい神竜様としか思っていなかったから憧れていたの。
E_C19_Oct_Laudia01_23,それから、神竜様が目覚めた時に過ごせる場所を用意しておかないと、って思ったの。
E_C19_Oct_Laudia01_24,今考えてみると、ばかみたいな話だけどね。
E_C19_Oct_Laudia01_25,まぁ…その時は幼い子どもでしたから。\nライアス様でも、この話を聞いたらただ笑って済まされると思いますよ？
E_C19_Oct_Laudia01_26,ありがとう。それで、素敵な場所を探していたら、ここにたどり着いたの。
E_C19_Oct_Laudia01_27,神竜様が目覚めたら、ここで一緒に遊ぶんだ…って思いながら、掃除を始めたわ。
E_C19_Oct_Laudia01_28,でも、少し大きくなってから気づいたのよ。
E_C19_Oct_Laudia01_29,何にですか？
E_C19_Oct_Laudia01_30,ここは、神竜様が過ごされるには狭すぎるって。
E_C19_Oct_Laudia01_31,あはは…そうですね。
E_C19_Oct_Laudia01_32,それでも、きちんと整えられた花や、\n綺麗に手入れされている床を見ると気分が良くなるから。
E_C19_Oct_Laudia01_33,暇さえあれば、手入れしていたのよ。
E_C19_Oct_Laudia01_34,そうだったんですか…では、誕生日は毎年ここに来ていたんですか？
E_C19_Oct_Laudia01_35,え？違うわ。ただ、最近ライアス様にお会いする事が多かったから、ふと思い出してね。
E_C19_Oct_Laudia01_36,誕生日のおかげで久しぶりに時間ができたから、来てみたくなっただけなの。
E_C19_Oct_Laudia01_37,あら、ここで合っていたようですね。
E_C19_Oct_Laudia01_38,ラ、ライアス様！？なぜここに…
E_C19_Oct_Laudia01_39,お話したいことがあって来たのです。
E_C19_Oct_Laudia01_40,では、私はしばし下がっておりますので。どうぞお話しください。
E_C19_Oct_Laudia01_41,アイギーナにこんな場所があったのですね。ラウディアがお手入れなさっているのですか？
E_C19_Oct_Laudia01_42,はい。時間を見つけてはここに来て、手入れしております。
E_C19_Oct_Laudia01_43,清らかなオーラが感じられますね。きっと長い間、丹念に管理してきたのでしょう。
E_C19_Oct_Laudia01_44,美しい所ですね。もしよろしければ、時々ここへ来てもいいでしょうか？
E_C19_Oct_Laudia01_45,もちろんです。お好きな時にお越しください。
E_C19_Oct_Laudia01_46,ありがとう。あ、それから話そうと思っていた事ですが。
E_C19_Oct_Laudia01_47,はい。どうぞ仰ってください。
E_C19_Oct_Laudia01_48,お誕生日おめでとうございます、ラウディア。流れの祝福が共にあらんことを。
E_C19_Oct_Laudia01_49,それから…今更かもしれませんが、
E_C19_Oct_Laudia01_50,魔族を退治してくださって、本当にご苦労様でした。
E_C19_Oct_Laudia01_51,人々が笑顔を取り戻せたのは、あなたの多大なるご尽力のお陰です。
E_C19_Oct_Laudia01_52,砂漠を司る者として、感謝いたします。
E_C19_Oct_Laudia01_53,わ、私には身に余るお言葉です…ありがとうございます。
E_C19_Oct_Laudia01_54,お休みの所を邪魔してごめんなさい。残りの1日も幸せなひと時をお過ごしください。
E_C19_Oct_Laudia01_55,とんでもありません。わざわざお越しいただき、お祝いの言葉までくださったのですから。
E_C19_Oct_Laudia01_56,どんな話をされたのですか？
E_C19_Oct_Laudia01_57,美しい場所だと褒めてくださったわ…時々、ここに寄りたいとも。
E_C19_Oct_Laudia01_58,…小さい頃も、物語の中の神竜様に褒めてもらうなんて、想像もできなかったのに。
E_C19_Oct_Laudia01_59,こんなこともあるのね…
E_C19_Oct_Laudia01_60,ライアス様が来てくださるなんて、子供の頃の夢が叶いましたね。
E_C19_Oct_Laudia01_61,そうね…諦めずに努力し続けてよかったわ。
E_C19_Oct_Clause01_01,クラウス、誕生日おめでとう！
E_C19_Oct_Clause01_02,私からも、誕生日おめでとう！
E_C19_Oct_Clause01_03,これ、俺たちで作ったんだ。中々いい感じだろ？
E_C19_Oct_Clause01_04,ふふっ、カーセルったら綴りを間違えたのよ？
E_C19_Oct_Clause01_05,な、なんだよ！それは言わない約束だったろ！
E_C19_Oct_Clause01_06,ハハハッ！どっちも中々の出来だと思うけど？
E_C19_Oct_Clause01_07,2人とも、ありがとう！さすがは俺の弟分だな！
E_C19_Oct_Clause01_08,あの時は、俺たちが一番最初に祝ってあげられたんだけどな…
E_C19_Oct_Clause01_09,そうね…
E_C19_Oct_Clause01_10,おめでとうございます、クラウス様！
E_C19_Oct_Clause01_11,君はオルベルの誇りだよ。おめでとう！
E_C19_Oct_Clause01_12,ハハ！いつもありがとうございます！
E_C19_Oct_Clause01_13,期待に応えられるよう、これからも頑張ります。
E_C19_Oct_Clause01_14,クラウスったら、誕生日なのに相変わらずなんだから。
E_C19_Oct_Clause01_15,だから魅力的なんだけどね、ふふっ！誕生日おめでとう！
E_C19_Oct_Clause01_16,そろそろ良いんじゃないか？
E_C19_Oct_Clause01_17,そうね。じゃあそろそろ…
E_C19_Oct_Clause01_18,デミア隊長！こんなところまで何のご用事で？
E_C19_Oct_Clause01_19,君に会いにきたんだ。相変わらず人気者だな。
E_C19_Oct_Clause01_20,姫様直筆の書信とプレゼントだ。
E_C19_Oct_Clause01_21,誕生日おめでとう、クラウス。
E_C19_Oct_Clause01_22,心からお祝い申し上げる！
E_C19_Oct_Clause01_23,君に似せて作った木の彫刻像だ。受け取ってくれ。
E_C19_Oct_Clause01_24,ハハ。ありがとう、ロマン。
E_C19_Oct_Clause01_25,デミア隊長もありがとうございます。姫様には、直々にご挨拶に伺います。
E_C19_Oct_Clause01_26,ああ、そうしてくれ。姫様も喜ばれるだろう。
E_C19_Oct_Clause01_27,それから…
E_C19_Oct_Clause01_28,今日こそ、君に騎士団長の職位を授けようと思うのだが…
E_C19_Oct_Clause01_29,ハ、ハハハ！すみませんが、今回もお気持ちだけ受け取っておきます、隊長！
E_C19_Oct_Clause01_30,私は、今の地位で人々をもっと助けてあげたいんです。
E_C19_Oct_Clause01_31,それが自分の使命だと思っていますから。
E_C19_Oct_Clause01_32,はぁ…また失敗か…
E_C19_Oct_Clause01_33,ウソだろ、今度は隊長まで…
E_C19_Oct_Clause01_34,クラウスはすごく人気者だもの。
E_C19_Oct_Clause01_35,…もう少し待ってみる？
E_C19_Oct_Clause01_36,そうだな。時間はまだまだある。
E_C19_Oct_Clause01_37,クラウス…嬉しそうだな。
E_C19_Oct_Clause01_38,小さい頃は、私たち3人だけで誕生日パーティーをしていたものね。
E_C19_Oct_Clause01_39,もしかして、寂しい？
E_C19_Oct_Clause01_40,ははっ、バレたか。
E_C19_Oct_Clause01_41,でもいいんだ。クラウスは俺の兄貴だから。
E_C19_Oct_Clause01_42,でも、一緒に過ごせる時間が減っちゃうのはちょっと悲しいよな。
E_C19_Oct_Clause01_43,うん…
E_C19_Oct_Clause01_44,ハハハ…今日も慌ただしい1日だったよ。
E_C19_Oct_Clause01_45,それより、カーセルとフレイが見当たらないけど…忙しいのかな？
E_C19_Oct_Clause01_46,カーセルは見習い騎士になって間もないし…
E_C19_Oct_Clause01_47,フレイも、色々学ぶのに忙しいんだろうな。
E_C19_Oct_Clause01_48,あいつらもすっかり大きくなったもんな。うんうん。
E_C19_Oct_Clause01_49,これをくれた時は、俺よりずっと小さいちびっ子だったのに…
E_C19_Oct_Clause01_50,あ、クラウスお兄ちゃん！
E_C19_Oct_Clause01_51,どうして1人なの？カーセルお兄ちゃんとフレイお姉ちゃんは？
E_C19_Oct_Clause01_52,さっき、お兄ちゃんを探してるみたいだったよ！
E_C19_Oct_Clause01_53,なんだって？
E_C19_Oct_Clause01_54,当然一緒にいると思ってたのに。行き違っちゃったのかなぁ。
E_C19_Oct_Clause01_55,早く探してみなよ！2人とも、きっとまだ待ってるはずだよ～
E_C19_Oct_Clause01_56,まさか…！！
E_C19_Oct_Clause01_57,クラウス！
E_C19_Oct_Clause01_58,お前ら…！ずっとここで待っていたのか！？
E_C19_Oct_Clause01_59,ははっ、もちろん！だってクラウスの誕生日だろ。待ってれば会えると思ってさ。
E_C19_Oct_Clause01_60,ごめんね、クラウス！ちょっと遅れたけど、許してくれるわよね？
E_C19_Oct_Clause01_61,カーセル…フレイ…
E_C19_Oct_Clause01_62,当然じゃないか。お前たちがいなかったら、俺の誕生日は完成しないんだぜ。
E_C19_Oct_Clause01_63,ふふ、クラウスったら。
E_C19_Oct_Clause01_64,誕生日、本当におめでとう！
E_C19_Oct_Clause01_65,…そう、お前たちがいなかったら、完成しないんだ。
E_C19_Oct_Clause01_66,だから、迎えにいくよ。
E_C19_Oct_Clause01_67,もう少し待っていてくれ。
E_C19_Oct_Neraxis01_01,ついに来たわ、今日が…
E_C19_Oct_Neraxis01_02,ボンクラ頭の誕生日！
E_C19_Oct_Neraxis01_03,この日のために、二度も悩んで孤軍奮闘したんだから。ふふふふ…
E_C19_Oct_Neraxis01_04,- 2日前 -
E_C19_Oct_Neraxis01_05,あぁ～もうすぐボンクラ頭の誕生日じゃない…めんどくさ…
E_C19_Oct_Neraxis01_06,自分の時にもらってるから、あげないわけにもいかないし。私は常識のあるドラゴンだもん！
E_C19_Oct_Neraxis01_07,あっ、お姉さま！
E_C19_Oct_Neraxis01_08,うん？
E_C19_Oct_Neraxis01_09,お姉さまは、ボン…ううん、ネラクシスの誕生日プレゼント、何をあげるの？
E_C19_Oct_Neraxis01_10,私？そうねぇ…ネラクシスは早く強くなりたがっているから…
E_C19_Oct_Neraxis01_11,やっぱり、戦闘に役立ちそうなものが良いんじゃないかしら？
E_C19_Oct_Neraxis01_12,うーん…
E_C19_Oct_Neraxis01_13,まだ決まっていないの？手伝ってあげようか？
E_C19_Oct_Neraxis01_14,だ、大丈夫！1人で選べるから！
E_C19_Oct_Neraxis01_15,そう。でも、気が変わったらちゃんと言うのよ？
E_C19_Oct_Neraxis01_16,うーん…お姉さまはやっぱり優しすぎるからダメね…
E_C19_Oct_Neraxis01_17,ああいう無難なプレゼントもいいけど、
E_C19_Oct_Neraxis01_18,本当にいいものをあげたら、やっぱり少しムカつくから…
E_C19_Oct_Neraxis01_19,あ、そうだ！そうしよう！
E_C19_Oct_Neraxis01_20,- 1日前 -
E_C19_Oct_Neraxis01_21,ラウディア。
E_C19_Oct_Neraxis01_22,あら、リリア様。ごきげんよう。こんなところまで何のご用ですか？
E_C19_Oct_Neraxis01_23,聞きたいことがあるの。
E_C19_Oct_Neraxis01_24,私にですか？私でよければ、何でもお答えいたしますわ。
E_C19_Oct_Neraxis01_25,あのね、カッコいいけど使えないものっていえば、何があるかなぁ？
E_C19_Oct_Neraxis01_26,カッコいいけど使えないもの…ですか？
E_C19_Oct_Neraxis01_27,ネラクシス様へのプレゼントで悩んでいらっしゃるのね。そうですねぇ…
