KEY,Japanese
E_C19_Dec_Pavel01_01,…
E_C19_Dec_Pavel01_02,こうしてみると…本当に、色々な思いが交差するようだ。
E_C19_Dec_Pavel01_03,虚しくもあり、決して放したくはない…
E_C19_Dec_Pavel01_04,そんなおぼろげな感覚が…頭の中でずっと、ぐるぐる回っているようだ。
E_C19_Dec_Pavel01_05,(この、冷たい地面の中でアルレッテの肉体は永遠に眠るのだろう)
E_C19_Dec_Pavel01_06,(動かなくなった冷たい死体だけが…ぽっかり空いた彼女の居場所を埋めるだろう)
E_C19_Dec_Pavel01_07,(だが…)
E_C19_Dec_Pavel01_08,冷たい…
E_C19_Dec_Pavel01_09,ここの冷気など、私には永久に届かないだろうと思っていたが…
E_C19_Dec_Pavel01_10,骨の髄まで凍てつくような酷寒が、私の身体の至るところを蝕んでいる…
E_C19_Dec_Pavel01_11,目覚めた時には、90回目の冬が巡ってきていました。
E_C19_Dec_Pavel01_12,そして……今が100回目の冬です。
E_C19_Dec_Pavel01_13,…そうだったのか。
E_C19_Dec_Pavel01_14,死ぬかもしれないということを知りながら、私に槍を向けたあの姿…
E_C19_Dec_Pavel01_15,あれは、果てしない時の流れに心を削り取られても決して振り払うことのできない…
E_C19_Dec_Pavel01_16,やるせない焦りだった。
E_C19_Dec_Pavel01_17,だが、あの男が感じた想いと…
E_C19_Dec_Pavel01_18,今私が感じている想いには、明らかな違いがある
E_C19_Dec_Pavel01_19,そして違いが生まれるほど、
E_C19_Dec_Pavel01_20,耐えねばならない苦痛の大きさもまた、違うのだろう…
E_C19_Dec_Pavel01_21,(どこかで生きているはずの大切な人に会いたいという気持ちと…)
E_C19_Dec_Pavel01_22,(もう二度と会うことのできない人に別れを告げなければならない感情か…)
E_C19_Dec_Pavel01_23,あなたの事が心配です
E_C19_Dec_Pavel01_24,今はこうして一緒にいるけれど…
E_C19_Dec_Pavel01_25,私たちが去ってしまったら…あなたはまた、独りになるでしょう？
E_C19_Dec_Pavel01_26,(ああ…覚えている)
E_C19_Dec_Pavel01_27,(ある滅亡した国の生存者たちと共に現れたお前は、すっかり憔悴しきっていた)
E_C19_Dec_Pavel01_28,(だが、お前は他の人間とは違っていたな)
E_C19_Dec_Pavel01_29,(邪魔者扱いしてお前たちを追い出そうとした私を…お前は、いつまでも優しく接してくれた)
E_C19_Dec_Pavel01_30,(正直、面倒だと言って苛立ちを見せたことも沢山あったが…)
E_C19_Dec_Pavel01_31,(それでも、お前と会話を交わしたあの時間だけは悪くなかったと思う)
E_C19_Dec_Pavel01_32,そういえば思い出すな。
E_C19_Dec_Pavel01_33,今日の菓子には何が入っているのか、それにいつからカイルが好きだったのか…
E_C19_Dec_Pavel01_34,それに小さい頃、カイルがマリアと自分を連れてどこに遊びに行った、とか…
E_C19_Dec_Pavel01_35,振り返ってみれば、極めて個人的な話ばかりだった。
E_C19_Dec_Pavel01_36,(だが、彼女の話を聞くことは…不思議とそれほど退屈ではなかった気がする)
E_C19_Dec_Pavel01_37,ねぇ、パベル…
E_C19_Dec_Pavel01_38,いつか…あなたを理解してくれる人が…
E_C19_Dec_Pavel01_39,今のは何だ？なにか、大事な記憶だったような…
E_C19_Dec_Pavel01_40,……誰もいないのか？
E_C19_Dec_Pavel01_41,レウィシアからはまだ何の知らせもないようだし…
E_C19_Dec_Pavel01_42,ロディナは…
