KEY,Korean
E_C19_July_Maria01_1,...이걸로 확실한 거겠지.
E_C19_July_Maria01_2,후후. 그럼요. 당신이 바라는 것을 이룰 수 있답니다.
E_C19_July_Maria01_3,내게도 그녀는 특별하고 소중한 존재.
E_C19_July_Maria01_4,그녀의 충실한 심복인 당신에게 못된 장난을 칠 리가요.
E_C19_July_Maria01_5,......
E_C19_July_Maria01_6,그런데 조금 궁금하네요. 왜 직접 축하하려 하지 않나요?
E_C19_July_Maria01_7,난 성룡 오리카나를 잡아먹은 악룡.
E_C19_July_Maria01_8,그분의 탄생을 축하할 자격 같은 건 없다.
E_C19_July_Maria01_9,"후후. 당신, 보기보다 귀여운 구석이 있었군요."
E_C19_July_Maria01_10,흥. 시끄럽다.
E_C19_July_Maria01_11,볼일은 끝났다. 대가는 지불했으니 이만 가라.
E_C19_July_Maria01_12,후후후... 그냥 가다뇨.
E_C19_July_Maria01_13,지금부터가 제일 재밌는 시간이 될 텐데~
E_C19_July_Maria01_14,"어디 갔었어, 모라? 한참 찾았는데."
E_C19_July_Maria01_15,죄송합니다. 당신께 드릴 선물을 가져오느라 조금 늦었습니다.
E_C19_July_Maria01_16,선물이라고?
E_C19_July_Maria01_17,"부디, 기쁘게 받아주시기를."
E_C19_July_Maria01_18,읏...!
E_C19_July_Maria01_19,"잠깐, 이게 뭐야?"
E_C19_July_Maria01_20,"모라, 멈춰!!"
E_C19_July_Maria01_21,...마리아님...
E_C19_July_Maria01_22,너는 누구야...?
E_C19_July_Maria01_23,저입니다. 오리카나...
E_C19_July_Maria01_24,"제가 깃들어 있는 이와,"
E_C19_July_Maria01_25,당신 친구의 힘을 조금 빌려...
E_C19_July_Maria01_26,"조금이나마, 시간이 생겼습니다."
E_C19_July_Maria01_27,오리카나...
E_C19_July_Maria01_28,"생일을, 진심으로 축하드립니다."
E_C19_July_Maria01_29,이렇게라도 말씀드릴 수 있어 기쁩니다.
E_C19_July_Maria01_30,"...응. 고마워, 오리카나."
E_C19_July_Maria01_31,그렇다면 웃어주십시오. 미소가 보고 싶습니다.
E_C19_July_Maria01_32,"저도 그녀의 안에서, 지켜보고 있겠습니다."
E_C19_July_Maria01_33,당신이 행복해질 날을...
E_C19_July_Maria01_34,오리카나...! 가지 마!
E_C19_July_Maria01_35,아......!!
E_C19_July_Maria01_36,아... 너는......
E_C19_July_Maria01_37,으으...
E_C19_July_Maria01_38,머리가 깨질 것 같군. 마리아님은...
E_C19_July_Maria01_39,"마리아님, 괜찮으십니까?"
E_C19_July_Maria01_40,...그... 선물은 마음에 드셨는지요.
E_C19_July_Maria01_41,......
E_C19_July_Maria01_42,.......마리아님?
E_C19_July_Maria01_43,모라.
E_C19_July_Maria01_44,네 선물이 마음에 안 들었다고는 하지 않겠어.
E_C19_July_Maria01_45,...오랜만에 그 아이와 대화할 수 있었으니까. 짧았지만... 행복했어.
E_C19_July_Maria01_46,마리아님...!
E_C19_July_Maria01_47,하지만.
E_C19_July_Maria01_48,너무 위험하잖아!! 네 안에 있는 그 아이의 의식을 강제로 끌어올린 거지?
E_C19_July_Maria01_49,누가 그런 방법을 종용했을진 뻔히 알지만...
E_C19_July_Maria01_50,하마터면 네 의식이 붕괴할 뻔했어! 누가 그런 위험한 짓을 하랬지?
E_C19_July_Maria01_51,"죄, 죄송합니다!!"
E_C19_July_Maria01_52,저보다는 그가 당신의 특별한 날에 어울릴 것으로 생각했습니다.
E_C19_July_Maria01_53,"저의 불찰입니다. 죄송합니다, 마리아님."
E_C19_July_Maria01_54,......네가 줘도 괜찮아.
E_C19_July_Maria01_55,예?
E_C19_July_Maria01_56,"네가 해줘도 괜찮다고. 선물이든, 축하든."
E_C19_July_Maria01_57,이젠 내 곁에는 너밖에 없잖아. 그 아이가 아니라.
E_C19_July_Maria01_58,마리아님...
E_C19_July_Maria01_59,그러니까 다음부턴 이런 위험한 짓은 금지야. 알겠어?
E_C19_July_Maria01_60,...네가 아픈 모습은 보고 싶지 않으니까.
E_C19_July_Maria01_61,...예. 명심하겠습니다. 그리고...
E_C19_July_Maria01_62,"진심으로 생일 축하드립니다, 마리아님!!"
E_C19_Jul_Ophelia01_01,에스커 오라버니는 대체 어딜 가신 거지…
E_C19_Jul_Ophelia01_02,다들 공연 준비하느라 바쁜데 또 사라지시고!
E_C19_Jul_Ophelia01_03,"여기야, 오펠리아."
E_C19_Jul_Ophelia01_04,…! 오라버니!
E_C19_Jul_Ophelia01_05,로니언이 나 찾으라고 보냈어?
E_C19_Jul_Ophelia01_06,오라버니가 없어서 연습이 안 되니까
E_C19_Jul_Ophelia01_07,얼른 돌아오라고 하셨어요!
E_C19_Jul_Ophelia01_08,"그래, 그래. 이리로 따라와 봐."
E_C19_Jul_Ophelia01_09,네? 얼른 돌아가야 한다니까요!
E_C19_Jul_Ophelia01_10,정말~!
E_C19_Jul_Ophelia01_11,휴… 언제까지 가야 하는 거예요?
E_C19_Jul_Ophelia01_12,극단에서 너무 멀어진거 같아요. 돌아가는 길은 알고 있는 거죠?
E_C19_Jul_Ophelia01_13,조금만 기다려봐.
E_C19_Jul_Ophelia01_14,"아, 저기 있다."
E_C19_Jul_Ophelia01_15,이런 곳까지 뭘 하러 오신 거예요…
E_C19_Jul_Ophelia01_16,헉.
E_C19_Jul_Ophelia01_17,저건 골렘이잖아요!
E_C19_Jul_Ophelia01_18,아직 우릴 못 본 거 같으니까 조용히 돌아가요…
E_C19_Jul_Ophelia01_19,응? 저 녀석 때문에 여길 왔는데 뭐하러?
E_C19_Jul_Ophelia01_20,저 골렘을요? 왜요??
E_C19_Jul_Ophelia01_21,오라버니… 또 무슨 장난을 꾸미시려고…
E_C19_Jul_Ophelia01_22,하하. 별건 아닌데.
E_C19_Jul_Ophelia01_23,저녀석을 쓰러뜨리면 좋은 걸 줄 테니까.
E_C19_Jul_Ophelia01_24,힘내. 파이팅.
E_C19_Jul_Ophelia01_25,오… 오라버니?!! 혼자 가지 마세요!!!!
E_C19_Jul_Ophelia01_26,…
E_C19_Jul_Ophelia01_27,"아… 안녕하세요, 골렘 씨…?"
E_C19_Jul_Ophelia01_28,에스커 오라버니는 당신을 해치라고 했지만…
E_C19_Jul_Ophelia01_29,저는 당신을 해칠 생각이 없답니….
E_C19_Jul_Ophelia01_30,꺄아악!
E_C19_Jul_Ophelia01_31,쀼비쀼삐빠삐
E_C19_Jul_Ophelia01_32,"진정하세요, 골렘 씨!!"
E_C19_Jul_Ophelia01_33,에스커 오라버니~~~~~~~!!
E_C19_Jul_Ophelia01_34,너무해~~~~~!!!!!!!!
E_C19_Jul_Ophelia01_35,"카르타, 벨레키아! "
E_C19_Jul_Ophelia01_36,쀼쀼삐빠
E_C19_Jul_Ophelia01_37,휴우… 미안해요 골렘 씨…
E_C19_Jul_Ophelia01_38,"이야, 솜씨가 더 좋아졌네."
E_C19_Jul_Ophelia01_39,이제 극단에서 독립해도 걱정 없겠는걸?
E_C19_Jul_Ophelia01_40,오라버니! 정말 못된 장난ㅁ...
E_C19_Jul_Ophelia01_41,잠깐. 그건 이따 들을게.
E_C19_Jul_Ophelia01_42,필요한 건 얻었으니까 가자.
E_C19_Jul_Ophelia01_43,또 어딜 가는데요~! 정말!!
E_C19_Jul_Ophelia01_44,"자, 이걸 여기에 연결하면…"
E_C19_Jul_Ophelia01_45,됐다.
E_C19_Jul_Ophelia01_46,생일 축하해. 오펠리아.
E_C19_Jul_Ophelia01_47,이동하면서 매번 천막을 새로 설치하는 것도 번거로웠잖아?
E_C19_Jul_Ophelia01_48,그래서 이참에 네 전용 마차를 준비해봤어.
E_C19_Jul_Ophelia01_49,오라버니…
E_C19_Jul_Ophelia01_50,응? 너무 감동해서 말도 안 나와?
E_C19_Jul_Ophelia01_51,너무 위험하잖아요!!
E_C19_Jul_Ophelia01_52,혼자 두고 가서 무서웠다구요!
E_C19_Jul_Ophelia01_53,많이 놀랐어? 사실 그 골렘도 환영이야. 
E_C19_Jul_Ophelia01_54,진짜는 내가 이미 손 써둬서 안전했…
E_C19_Jul_Ophelia01_55,혼자서 골렘을 상대하셨던 거에요? 꼭 그렇게 위험한 일을!!
E_C19_Jul_Ophelia01_56,"진정해 오펠리아, 응?"
E_C19_Jul_Ophelia01_57,그리고 저는 독립보단 극단 사람들이랑 함께 있는 게 더 좋아요!
E_C19_Jul_Ophelia01_58,하하… 또 미운털이 박혀버렸네…
E_C19_Jul_Ophelia01_59,오라버니 정말 미워!!!!!!!!!!!!
E_C19_Jul_Crow01_01,…
E_C19_Jul_Crow01_02,헉. ㄲ… 꼰대! 
E_C19_Jul_Crow01_03,"앗, 아저씨! 오늘 무슨 날인지 알ㅇ…"
E_C19_Jul_Crow01_04,"아프잖아, 이 똥개야!!"
E_C19_Jul_Crow01_05,"(조용히 해, 이 멍청아…!)"
E_C19_Jul_Crow01_06,(꼰대가 알면 뻘짓한다고 한심해한단 말야!)
E_C19_Jul_Crow01_07,"꺄하하, 어차피 똥개 너만 쪽팔린 거잖아~?"
E_C19_Jul_Crow01_08,(이 광년이가 누구보고 똥개래!!)
E_C19_Jul_Crow01_09,흠…
E_C19_Jul_Crow01_10,아하…하하하하….
E_C19_Jul_Crow01_11,뭐!? 베르키노스! 온 몸이 뻐근해 죽을 거 같다고?
E_C19_Jul_Crow01_12,그~~으래! 지금 당장 신나게 쏴버리고 오자!
E_C19_Jul_Crow01_13,(저 치사한 놈이!!)
E_C19_Jul_Crow01_14,…
E_C19_Jul_Crow01_15,에헤헤… 헤헷…
E_C19_Jul_Crow01_16,"아앗, 나도 울 귀염둥이한테 밥 줘야지~!"
E_C19_Jul_Crow01_17,예쁜아~~ 밥 시간이야~~
E_C19_Jul_Crow01_18,…
E_C19_Jul_Crow01_19,이…!!
E_C19_Jul_Crow01_20,의리도 없는 똥개야!!!!!
E_C19_Jul_Crow01_21,우리가 언제부터 친했다고 의리를 찾고 난리야!!
E_C19_Jul_Crow01_22,"씨이, 맞는 말 해서 더 짜증나!! 죽어!!!"
E_C19_Jul_Crow01_23,너나 죽어!!
E_C19_Jul_Crow01_24,먼저 튀었으니까 아저씨 생일 케이크 만들 재료 준비는
E_C19_Jul_Crow01_25,네가 다~ 해라~? 안 도와줄 거야!
E_C19_Jul_Crow01_26,"말 안 해도 이미 다 챙겼어, 멍청아!"
E_C19_Jul_Crow01_27,너야말로 정말 그 레시피 그대로 갖고 있는 거 맞아?
E_C19_Jul_Crow01_28,칠칠맞지 못하게 홀랑 태워 먹고 엉뚱한 거 찾아온 거 아냐?
E_C19_Jul_Crow01_29,내가 너 같이 정신 산만한 똥개인 줄 아니?
E_C19_Jul_Crow01_30,언니한테 받자마자 소중하게 보관하고 있었다고~
E_C19_Jul_Crow01_31,그럼 딴짓 그만하고 빨리 만들자.
E_C19_Jul_Crow01_32,꼰대가 괜히 눈치채서 귀찮아지는 건 사양이야.
E_C19_Jul_Crow01_33,근데 누님은 왜 그런 걸 너 같은 팔푼이한테 줬대냐.
