KEY,Thai
E_C19_Apr_Morrah09_01,…
E_C19_Apr_Morrah09_02,วันนี้... ไม่เห็น Maria เลย
E_C19_Apr_Morrah09_03,อ้ะ ถึงวันนั้นอีกแล้วสินะ...
E_C19_Apr_Morrah09_04,หมายความว่า... นางน่าจะอยู่ที่นั่นแน่ๆ...
E_C19_Apr_Morrah09_05,ที่หลุมศพของเขา...
E_C19_Apr_Morrah09_06,ราวกับเดินผ่านหมอกเลือดที่หนาทึบ
E_C19_Apr_Morrah09_07,ไม่มีเหตุผลที่จะคิด
E_C19_Apr_Morrah09_08,ไม่จำเป็นต้องคิด
E_C19_Apr_Morrah09_09,สิ่งเดียวที่ข้าต้องการคือคนที่จะมาต่อสู้กับข้า แค่นั้นก็พอแล้ว
E_C19_Apr_Morrah09_10,ลอร์ดแห่งความมืดสั่งให้ข้าตามล่ามังกรและทำลายล้างโลก
E_C19_Apr_Morrah09_11,เพราะฉะนั้นข้าจึงกลืนกินมังกรนับไม่ถ้วนและดูดซับพลังเอาไว้
E_C19_Apr_Morrah09_12,กองทัพดราโกนิคกระหายเลือดเติบโตแข็งแกร่งขึ้นเรื่อยๆ
E_C19_Apr_Morrah09_13,แต่ในระหว่างศึกครั้งสุดท้ายกับนักรบและพรรคพวกของเขา ข้า...
E_C19_Apr_Morrah09_14,...หืม เจ้ามัวแต่ยืนอยู่ตรงนั้นทำไม
E_C19_Apr_Morrah09_15,...!? Maria ข้านึกว่าเจ้าจะไปเยี่ยมหลุมศพของ Oricana ซะอีก...
E_C19_Apr_Morrah09_16,ข้าไปมาแล้ว เหมือนที่ข้าเคยทำตลอด 100 ปีที่ผ่านมานี้...
E_C19_Apr_Morrah09_17,…
E_C19_Apr_Morrah09_18,ข้าขอถามอะไรเจ้าหน่อยได้มั้ย Maria
E_C19_Apr_Morrah09_19,หืม
E_C19_Apr_Morrah09_20,...เจ้าไม่... รังเกียจข้าเหรอ
E_C19_Apr_Morrah09_21,ที่สังหารคนที่... ถือว่าเป็นคู่ร่วมชีวิตของเจ้า...
E_C19_Apr_Morrah09_22,…
E_C19_Apr_Morrah09_23,*เฮ้อ* เราพูดเรื่องนี้กันไปแล้วไม่ใช่เหรอไง
E_C19_Apr_Morrah09_24,...แน่นอน ครั้งหนึ่งข้าเคยเกลียดเจ้าจนเข้าไส้
E_C19_Apr_Morrah09_25,แต่... เจ้ายังเป็นสิ่งสุดท้ายที่ทำให้ระลึกถึงเขา
E_C19_Apr_Morrah09_26,นอกจากนั้น... เจ้าไม่ใช่คนเดิมแล้วด้วย
E_C19_Apr_Morrah09_27,เจ้าเปลี่ยนไปมาก... จนข้าไม่อยากให้เจ้ามาแบกรับเรื่องร้ายๆ ที่เจ้าทำในอดีต
E_C19_Apr_Morrah09_28,…
E_C19_Apr_Morrah09_29,การที่ข้าได้ปลดแอกจากลอร์ดแห่งความมืด... และฟื้นคืนตัวตนที่แท้จริง...
E_C19_Apr_Morrah09_30,นั่นเป็นของขวัญชิ้นที่สุดท้าย... ที่ Oricana มอบให้ข้า
E_C19_Apr_Morrah09_31,แม้ว่าการเดินทางของเราจะเริ่มต้นจากความแค้นใจและคำสาป...
E_C19_Apr_Morrah09_32,ตอนนี้ทุกอย่างได้เปลี่ยนไปแล้ว
E_C19_Apr_Morrah09_33,ถึงตอนนี้ Oricana จะจากไปแล้ว... แต่ข้าก็ยังมีเจ้า
E_C19_Apr_Morrah09_34,วันที่เขาจากไป... จึงกลายเป็นวันเกิดของเจ้าไง
