KEY,"Japanese"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_01.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_02.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_03.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_04.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_05_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item03_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item04.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item05.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item06.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item07.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item08.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item09.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item10.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item11.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item12.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item13.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item14.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_01.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_02.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_03.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_04.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_05_1.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_01.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_02.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_03.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_04.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_05.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_06.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_07.png"
