KEY,"French"
ITEM_NAME_1,"Kasel"
ITEM_NAME_2,"Frey"
ITEM_NAME_3,"Cleo"
ITEM_NAME_4,"Roy"
ITEM_NAME_5,"Gau"
ITEM_NAME_6,"Phillop"
ITEM_NAME_7,"Lakrak"
ITEM_NAME_8,"Kaulah"
ITEM_NAME_9,"Epis"
ITEM_NAME_10,"Selene"
ITEM_NAME_11,"Maria"
ITEM_NAME_12,"Miruru"
ITEM_NAME_13,"Lorraine"
ITEM_NAME_14,"Maya"
ITEM_NAME_15,"Clause"
ITEM_NAME_16,"Rephy"
ITEM_NAME_17,"Dimael"
ITEM_NAME_18,"Reina"
ITEM_NAME_19,"Pavel"
ITEM_NAME_20,"Demia"
ITEM_NAME_21,"Naila"
ITEM_NAME_22,"Rodina"
ITEM_NAME_23,"Morrah"
ITEM_NAME_24,"Baudouin"
ITEM_NAME_25,"Jane"
ITEM_NAME_26,"Aisha"
ITEM_NAME_27,"Leo"
ITEM_NAME_28,"Fluss"
ITEM_NAME_29,"Luna"
ITEM_NAME_30,"Laias"
ITEM_NAME_31,"Arch"
ITEM_NAME_32,"Lewisia"
ITEM_NAME_33,"Nyx"
ITEM_NAME_34,"Annette"
ITEM_NAME_35,"Mitra"
ITEM_NAME_36,"Ricardo"
ITEM_NAME_37,"Tanya"
ITEM_NAME_38,"Ezekiel"
ITEM_NAME_39,"Cassandra"
ITEM_NAME_40,"Theo"
ITEM_NAME_41,"Mediana"
ITEM_NAME_42,"Oddy"
ITEM_NAME_43,"Viska"
ITEM_NAME_44,"Priscilla"
ITEM_NAME_45,"Yanne"
ITEM_NAME_46,"Zafir"
ITEM_NAME_47,"Yuria"
ITEM_NAME_49,"Ophelia"
ITEM_NAME_50,"Requina"
ITEM_NAME_51,"Aselica"
ITEM_NAME_52,"Crow"
ITEM_NAME_53,"Shamilla"
ITEM_NAME_54,"Lavril"
ITEM_NAME_55,"Seria"
ITEM_NAME_56,"Erze"
ITEM_NAME_57,"Lilia"
ITEM_NAME_58,"Laudia"
ITEM_NAME_59,"Lucias"
ITEM_NAME_60,"Chrisha"
ITEM_NAME_61,"Neraxis"
ITEM_NAME_62,"Scarlet"
ITEM_NAME_63,"Sonia"
ITEM_NAME_64,"Artemia"
ITEM_NAME_65,"Mirianne"
ITEM_NAME_66,"Shea"
ITEM_NAME_67,"Kara"
ITEM_NAME_68,"Nia"
ITEM_NAME_69,"Esker"
ITEM_NAME_70,"Cecilia"
ITEM_NAME_73,"Chase"
ITEM_NAME_78,"Bernheim"
ITEM_NAME_87,"Glenwys"
ITEM_NAME_90,"May"
ITEM_NAME_91,"Gladi"
ITEM_NAME_92,"Veronica"
ITEM_NAME_93,"Loman"
