KEY,Japanese
Sub1_Crow_1_1_1,すべての始まりはあの時...
Sub1_Crow_1_1_2,いつも通りの手慣れた任務から始まった。
Sub1_Crow_1_2_1,オッス、センパ～イ。
Sub1_Crow_1_2_2,制服は？
Sub1_Crow_1_2_3,俺ぁこっちの方が楽なんだよ。
Sub1_Crow_1_2_4,まぁ、問題ないだろう。
Sub1_Crow_1_2_5,任務の内容はしっかり覚えてきたな？
Sub1_Crow_1_2_6,まぁ、一応？ターゲットが人なら殺す、物なら奪えばいいんだろ？
Sub1_Crow_1_2_7,...
Sub1_Crow_1_2_8,ンだよ～感情がないなぁ、感情が。
Sub1_Crow_1_2_9,分かっているとは思うが、任務は10分後に始まる。
Sub1_Crow_1_2_10,それまでに、任務の内容について熟知しておいたほうがいい。
Sub1_Crow_1_2_11,ったく、頭の固いヤツだな～いつも通り、スッと行ってバンとやって、サッと行ってドン！んで、ササッとやればいいものを...
Sub1_Crow_1_2_12,...
Sub1_Crow_1_2_13,23時10分、任務を受諾しました。
Sub1_Crow_1_2_14,引受人、ハウンド部隊No.1、リーダーのミトラ少尉。
Sub1_Crow_1_2_15,任務開始は23時00分、目標ポイントまで到達完了予定時刻24時00分。ポイント3地点で目標物を回収、01時10分、輸送部隊に無事引継ぐこと。
Sub1_Crow_1_2_16,任務失敗の場合、00時40分1次ポイントへ帰還。別途命令が下るまで待機。
Sub1_Crow_1_2_17,熟知完了しました。
Sub1_Crow_1_2_18,行くぞ。
Sub1_Crow_1_3_1,なぁ、俺たちゃ毎回こうやって自分らじゃこなせない任務を命がけでやってるんだぜ？
Sub1_Crow_1_3_2,しかも秘密裏にな。なのに、どうして感謝の一言もないんだよ？
Sub1_Crow_1_3_3,口には出さないが、汚い仕事はいつも俺たちがやってるじゃないか？
Sub1_Crow_1_3_4,...
Sub1_Crow_1_3_5,ま、別に銃弾を撃ち込んでやればそれで終わりだけどよ...
Sub1_Crow_1_3_6,ん？そういえば大丈夫なのか？
Sub1_Crow_1_3_7,...確かにゼクスと話をすると...戦闘以外の事が気になることがある。
Sub1_Crow_1_3_8,だろ、どうして俺がこんなことに不満を持ってるんだろうな？珍しいぜ。
Sub1_Crow_1_3_9,妙なんだよ、アイツ。飽きもせず毎回呼び立てるんだぜ？
Sub1_Crow_1_3_10,作戦終了後の心的外傷後ストレスを、所見書のためだとか言ってよ。
Sub1_Crow_1_3_11,パンシローネはそんな事は言ってなかった。
