KEY,Japanese
E_C19_Feb_Lewisia01_01,赤き満月…今日だったかな？
E_C19_Feb_Lewisia01_02,フフフ…
E_C19_Feb_Lewisia01_03,今日はちょっと気まぐれを起こしてみたいな～
E_C19_Feb_Lewisia01_04,(しばらくして…)
E_C19_Feb_Lewisia01_05,レイ…い、いや…レウィシア。何の用事で俺を呼び出した…んです？
E_C19_Feb_Lewisia01_06,ふふ。普通に呼んでくれて構わないよ、ガウ。レイも私であることに変わりはないのだから。
E_C19_Feb_Lewisia01_07,そ…それじゃ、昔のように…レ、レイって呼ぶことにするよ…
E_C19_Feb_Lewisia01_08,フッ。
E_C19_Feb_Lewisia01_09,レウィシア！招待とは一体、どういう風の吹き回しじゃ？しかも若い蛮族もいるのぉ。
E_C19_Feb_Lewisia01_10,君が招待するとは、珍しいことだね。
E_C19_Feb_Lewisia01_11,ピルロップ、パベル、よく来たね。
E_C19_Feb_Lewisia01_12,(ドワーフの王と氷竜の魔法師…)
E_C19_Feb_Lewisia01_13,私が最後の客人ですか？レウィシア。
E_C19_Feb_Lewisia01_14,ああ、ローレイン。
E_C19_Feb_Lewisia01_15,(森の賢者…)
E_C19_Feb_Lewisia01_16,お久しぶりです、レウィシア。
E_C19_Feb_Lewisia01_17,招待されてここに来る間考えてみたら、君の誕生日が近いことを思い出しましたよ。
E_C19_Feb_Lewisia01_18,レイの誕生日…！
E_C19_Feb_Lewisia01_19,そう。今日は私に赤き月が見える日。
E_C19_Feb_Lewisia01_20,長いこと人間社会に交じって生きているうちに、人間的な感性が芽生えたみたいだ。
E_C19_Feb_Lewisia01_21,ふと、人間のように誕生日のお祝いというものを受けてみたくなってね。
E_C19_Feb_Lewisia01_22,人間のように誕生日をお祝いたくて招待した連中の中で、
E_C19_Feb_Lewisia01_23,人間はこの若いモンしかおらんとは…皮肉なもんじゃな、ハハハハ！
E_C19_Feb_Lewisia01_24,ふふふ…だからガウは私とは大切な仲なんだ。
E_C19_Feb_Lewisia01_25,孤児院でしばらく過ごしていた頃も、ガウは小さい子どもたちの誕生日をよく祝っていた。
E_C19_Feb_Lewisia01_26,わ…私も世界を救った英雄と同じ場所にいられて、光栄です。
E_C19_Feb_Lewisia01_27,ふふふ…優しくて純粋な青年のようですね。氷の精霊の加護が強く感じられる。
E_C19_Feb_Lewisia01_28,あ…あ…
E_C19_Feb_Lewisia01_29,まだ半人前の小僧というだけのこと。
E_C19_Feb_Lewisia01_30,そろそろ本題に入ってはどうかな？
E_C19_Feb_Lewisia01_31,ああ！そうでしたね。
E_C19_Feb_Lewisia01_32,純粋な赤き光の支配者に、森のエルフと精霊たちを代表してお祝い申し上げます。
E_C19_Feb_Lewisia01_33,はぁ…ローレイン。そういうあいさつは正式な場でやってほしい。
E_C19_Feb_Lewisia01_34,おかげで、いきなり堅苦しい雰囲気になってしまったけど？
E_C19_Feb_Lewisia01_35,あら…そういうつもりはなかったのだけど…
E_C19_Feb_Lewisia01_36,では簡単に…お誕生日おめでとう～レウィシア！あなたにプレゼントを。
E_C19_Feb_Lewisia01_37,幼い精霊のエネルギーが宿っている露を集めたものです。魔力の回復に役立ちますよ。
E_C19_Feb_Lewisia01_38,ハハハ！ローレインもわしと同じ考えじゃったか。
E_C19_Feb_Lewisia01_39,わしも旅の途中純粋な魔力の宿る魔力石を手に入れてな、レウィシアに会ったら渡そうと思っていたんじゃ。
E_C19_Feb_Lewisia01_40,おめでとう、レウィシア。受け取ってくれ。
E_C19_Feb_Lewisia01_41,おめでとう、受け取れ。氷竜の魔力が宿っている雪の結晶だ。
E_C19_Feb_Lewisia01_42,別に説明は要らないだろう。
E_C19_Feb_Lewisia01_43,あ…えっと、プレゼントは用意してないんだが、誕生日おめでとう、レイ。
E_C19_Feb_Lewisia01_44,彼らとは長い付き合いで、事情を知っているからプレゼントを用意してくれたんだ。
E_C19_Feb_Lewisia01_45,ちょうどタイミングが合っただけのこと。プレゼントが欲しくて呼んだわけじゃない、気にしないで。
E_C19_Feb_Lewisia01_46,ただ、人間のように誕生日を祝ってもらいたかっただけだから。
E_C19_Feb_Lewisia01_47,でも…
E_C19_Feb_Lewisia01_48,次の誕生日には、俺が必ずプレゼントを用意する！
E_C19_Feb_Lewisia01_49,ふふ…そう！では、ガウのその気持ち、覚えておくよ。
E_C19_Feb_Lewisia01_50,では、そろそろ本格的に誕生日の宴に移るとしようか。今夜は思う存分楽しんでいってほしい！
E_C19_Feb_Sonia01_01,ミリアンヌ～
E_C19_Feb_Sonia01_02,ミリアンヌ～？
E_C19_Feb_Sonia01_03,うーん…どこ行っちゃったんだ？
E_C19_Feb_Sonia01_04,(タン！)
E_C19_Feb_Sonia01_05,ミリアンヌ？
E_C19_Feb_Sonia01_06,おお、ソニアじゃないか！
E_C19_Feb_Sonia01_07,何か急用でもあったのか？
E_C19_Feb_Sonia01_08,あ、じいちゃん。ミリアンヌ見なかった？
E_C19_Feb_Sonia01_09,ミリアンヌ？
E_C19_Feb_Sonia01_10,ふむ…ワシも見ておらんなぁ。
E_C19_Feb_Sonia01_11,ふーん、そっか。ありがと、じいちゃん。
E_C19_Feb_Sonia01_12,こんなことに力を使うのもアレだけど…
E_C19_Feb_Sonia01_13,...(バチッ)
E_C19_Feb_Sonia01_14,…
E_C19_Feb_Sonia01_15,…見つけた。ミリアンヌが持ち歩いてる魔法のダガーの電気反応…
E_C19_Feb_Sonia01_16,よーし、こっちかな。
E_C19_Feb_Sonia01_17,ん？なんだ、このビン？
E_C19_Feb_Sonia01_18,!!!
E_C19_Feb_Sonia01_19,ゴホッゴホッ…何だよ～？この粉…
E_C19_Feb_Sonia01_20,どっかで見たような…もう、ミリアンヌのいたずらか？
E_C19_Feb_Sonia01_21,もう一回探知を…
E_C19_Feb_Sonia01_22,うっ…！(ビリッ)
E_C19_Feb_Sonia01_23,何だよ、この粉？電気信号があちこちに弾けて探知ができない…？
E_C19_Feb_Sonia01_24,…こりゃ、しばらく探知ができそうにないな…
E_C19_Feb_Sonia01_25,ん？手紙が…
E_C19_Feb_Sonia01_26,おびき寄せ、成功！
E_C19_Feb_Sonia01_27,えへへ、今までヤナディスから落ちてきた粉を集めておいた甲斐があったわ～
E_C19_Feb_Sonia01_28,さて、ソニアはどう反応するかな？
E_C19_Feb_Sonia01_29,ミリアンヌ…急に鬼ごっこなんて、何のつもりだよ。
E_C19_Feb_Sonia01_30,ま、いっか。
E_C19_Feb_Sonia01_31,それなら、鬼の役割を忠実に果たすとするか！
E_C19_Feb_Sonia01_32,探知は使えないから…別の方法を使わないとな。
E_C19_Feb_Sonia01_33,ミリアンヌ発見！
E_C19_Feb_Sonia01_34,…ええっ！？どうしてこんなに早く…
E_C19_Feb_Sonia01_35,もう忘れたのか？
E_C19_Feb_Sonia01_36,この指輪だよ。
E_C19_Feb_Sonia01_37,…
E_C19_Feb_Sonia01_38,うう、反則だよぉ～
E_C19_Feb_Sonia01_39,鬼ごっこに反則なんてないだろ？
E_C19_Feb_Sonia01_40,ミリアンヌも見つけたし、私の勝ちだよね？
E_C19_Feb_Sonia01_41,…ふふふ。
E_C19_Feb_Sonia01_42,ううん！私の勝ちよ！
E_C19_Feb_Sonia01_43,ソニアお姉ちゃん、お誕生日おめでとう～！
E_C19_Feb_Sonia01_44,誕生日おめでとう、ソニア！ / えへへ、ソニア～お誕生日おめでとう！
E_C19_Feb_Sonia01_45,…えっ？
E_C19_Feb_Sonia01_46,近頃、しょっちゅう旅に出ていて機会もなかったし…
E_C19_Feb_Sonia01_47,こいつらが今度こそ、どうしてもお祝いをしてやりたいと言ってな。
E_C19_Feb_Sonia01_48,ミリアンヌがソニアの注意を引きつけてくれたおかげで、無事に準備が済んだわい。
E_C19_Feb_Sonia01_49,よくやったぞ、ミリアンヌ。
E_C19_Feb_Sonia01_50,えへへ、どういたしまして！おじいちゃん。
E_C19_Feb_Sonia01_51,ソニアとの鬼ごっこ、私も楽しかったよ。
E_C19_Feb_Sonia01_52,….
E_C19_Feb_Sonia01_53,…ありがと。
E_C19_Feb_Dakaris01_01,うむ…今日も良い1日だな。
E_C19_Feb_Dakaris01_02,そういえば、部屋の扉の前に貼られていたこのメモは…
E_C19_Feb_Dakaris01_03,ダカーリスさん、今日は特に何もないから本部でゆっくり休んでいてね！
E_C19_Feb_Dakaris01_04,賢者様が気に入るようなプレゼントを用意してきますね～
E_C19_Feb_Dakaris01_05,ははは…
E_C19_Feb_Dakaris01_06,プレゼントだなんて、そんな大層なものはいらないのだが…
E_C19_Feb_Dakaris01_07,こうして誕生日を祝ってもらうのも、そう悪いものでもない。
E_C19_Feb_Dakaris01_08,それなら、大人しくここで待っているとしようか…？
E_C19_Feb_Dakaris01_09,ううん…
E_C19_Feb_Dakaris01_10,なーんか足りない気がするのよね。
E_C19_Feb_Dakaris01_11,あははは…そう…かな？
E_C19_Feb_Dakaris01_12,私には、十分に見えるけど…
E_C19_Feb_Dakaris01_13,違うの。食べ物が少ないとか、そういうことじゃなくて…
E_C19_Feb_Dakaris01_14,なんていうか…気持ち…かしら？
E_C19_Feb_Dakaris01_15,美味しいものは、いつでも食べられるでしょ。
E_C19_Feb_Dakaris01_16,時間を見つけては美味しい食堂を探し歩いているみたいだし。
E_C19_Feb_Dakaris01_17,前にもほら、美味しいお店の食べ歩きに出かけていったでしょ？
E_C19_Feb_Dakaris01_18,うん、それもそうね。
E_C19_Feb_Dakaris01_19,あ、それなら本をあげるのはどう？
E_C19_Feb_Dakaris01_20,毎日読書していらっしゃるし、興味がありそうな本をプレゼントしたら喜ぶんじゃないかな？
E_C19_Feb_Dakaris01_21,うーん、なら読んだことのなさそうな本を先に探さないといけないわね。
E_C19_Feb_Dakaris01_22,よしっ、ひとまず食事の用意はできたから、あとで運ぶとして…
E_C19_Feb_Dakaris01_23,本を探しにいくわよ～！
E_C19_Feb_Dakaris01_24,わああ～っ！ちょっと待って～！
E_C19_Feb_Dakaris01_25,ふーん、なるほど…
E_C19_Feb_Dakaris01_26,本屋さんにしてはただならぬこの雰囲気…
E_C19_Feb_Dakaris01_27,何かありそうじゃない？
E_C19_Feb_Dakaris01_28,ごめんくださ～い！
E_C19_Feb_Dakaris01_29,誰かいませんかぁー？
E_C19_Feb_Dakaris01_30,うーん…おかしいな…
E_C19_Feb_Dakaris01_31,誰もいないっていうのは妙だけど…
E_C19_Feb_Dakaris01_32,とりあえず見て回るくらいなら大丈夫よね？
E_C19_Feb_Dakaris01_33,…なんだか気味が悪いけど…よし！
E_C19_Feb_Dakaris01_34,探してみよっか…
E_C19_Feb_Dakaris01_35,…
E_C19_Feb_Dakaris01_36,とりあえず何冊か見つけたけど…
E_C19_Feb_Dakaris01_37,こんな本に…それから、こんなのも…
E_C19_Feb_Dakaris01_38,うん、私も一応難しそうで不思議な本をいくつか選んでみたんだけど。
E_C19_Feb_Dakaris01_39,お会計は誰に言えばいいのかな？
E_C19_Feb_Dakaris01_40,…
E_C19_Feb_Dakaris01_41,わああ！びっくりした！
E_C19_Feb_Dakaris01_42,ひえっ！？
E_C19_Feb_Dakaris01_43,…？？？
E_C19_Feb_Dakaris01_44,お客様…お会計は…
E_C19_Feb_Dakaris01_45,あはははは…
E_C19_Feb_Dakaris01_46,ああ、恥ずかしい…
E_C19_Feb_Dakaris01_47,そ…そうだね。
E_C19_Feb_Dakaris01_48,普通にいい人だったけど、
E_C19_Feb_Dakaris01_49,すごくびっくりしちゃった…
E_C19_Feb_Dakaris01_50,最初に見たときはアンデッドかと…
E_C19_Feb_Dakaris01_51,…あはは、そうよね！？そう思ったの、アタシだけじゃないよね！？
E_C19_Feb_Dakaris01_52,はぁ…
E_C19_Feb_Dakaris01_53,心配になったのか、本でベッドまで作ってくれて…
E_C19_Feb_Dakaris01_54,それに、値下げまで…
E_C19_Feb_Dakaris01_55,あははは…
E_C19_Feb_Dakaris01_56,このことは、私たち2人だけの秘密ってことで…
E_C19_Feb_Dakaris01_57,…もちろんよ。
E_C19_Feb_Dakaris01_58,あはははっ…
E_C19_Feb_Dakaris01_59,ダカーリスさん、お誕生日おめでとうございます！
E_C19_Feb_Dakaris01_60,おお！こんなに立派なごちそうを用意してくれたのか？
E_C19_Feb_Dakaris01_61,本当にありがとう。
E_C19_Feb_Dakaris01_62,ダカーリスさん！これ、プレゼント！
E_C19_Feb_Dakaris01_63,正直、何の本なのかはよくわからないんだけど…
E_C19_Feb_Dakaris01_64,2つ先の通りの本屋さんで見つけたの…
E_C19_Feb_Dakaris01_65,おお、あの書店か。
E_C19_Feb_Dakaris01_66,ふむ、あそこの主人はとっても親切な方でな…
E_C19_Feb_Dakaris01_67,ただ、恥ずかしがり屋なもので、いつもフードをかぶっているのだ。
E_C19_Feb_Dakaris01_68,あははは…
E_C19_Feb_Dakaris01_69,む？何かあったのか？
E_C19_Feb_Dakaris01_70,な、なんでも！あははは…
E_C19_Feb_Dakaris01_71,それより、お料理食べませんか？
E_C19_Feb_Dakaris01_72,冷めちゃう前に…
E_C19_Feb_Dakaris01_73,おお、そうだな。
E_C19_Feb_Dakaris01_74,では、ありがたくいただくとしよう。
E_C19_Feb_Dakaris01_75,だが1人で食べるのも物寂しい。2人も一緒にどうだ？
E_C20_Feb_Hanus01_1,カラ～！
E_C20_Feb_Hanus01_2,今日は何の日でしょう？
E_C20_Feb_Hanus01_3,ビビッ。2月5日。
E_C20_Feb_Hanus01_4,既存データ確認。新規データ有無チェック。
E_C20_Feb_Hanus01_5,今日はハヌスさんの戦闘データのバックアップ、
E_C20_Feb_Hanus01_6,私の戦闘データを更新する日です。それから…
E_C20_Feb_Hanus01_7,せいか～い！
E_C20_Feb_Hanus01_8,フフッ。ハヌスがオルベルにいて本当によかったわ。
E_C20_Feb_Hanus01_9,オルベルには銃器を使う人があまりいないから、
E_C20_Feb_Hanus01_10,カラに適したデータを見つけるのが大変なのよね。
E_C20_Feb_Hanus01_11,ハヌスさんが協力してくれてから確実に、
E_C20_Feb_Hanus01_12,勝率20.14％に上昇、戦闘時機体破損率は0.4％に減少しました。
E_C20_Feb_Hanus01_13,よって今日は…
E_C20_Feb_Hanus01_14,データをバックアップすれば、カラのオルベル制覇も問題なしってこと～！
E_C20_Feb_Hanus01_15,いえ、マスター。今日は…
E_C20_Feb_Hanus01_16,よし、行きましょう、カラ！
E_C20_Feb_Hanus01_17,これで今月の研究費もたんまり出るわね～！やっほ～！
E_C20_Feb_Hanus01_18,……
E_C20_Feb_Hanus01_19,えぇええええ！？
E_C20_Feb_Hanus01_20,ウソでしょ！？ハヌスがいないだなんて！
E_C20_Feb_Hanus01_21,毎月5日は私が先約を入れてたのに！
E_C20_Feb_Hanus01_22,はは…でも今日は難しいと思いますよ。
E_C20_Feb_Hanus01_23,実はハヌスのお父様から連絡があったんです。
E_C20_Feb_Hanus01_24,ハヌスが次の誕生日には必ず現職に復帰したいと言っていたのに、
E_C20_Feb_Hanus01_25,絶対にダメだと反対されているんです。
E_C20_Feb_Hanus01_26,うぅ…そんなぁ…
E_C20_Feb_Hanus01_27,え？ちょっと待って！！今日がハヌスの誕生日なの！？
E_C20_Feb_Hanus01_28,何度もお話ししようとしましたが、マスター、
E_C20_Feb_Hanus01_29,更新の件で興奮状態に突入、聞きそびれたものと思われます。
E_C20_Feb_Hanus01_30,ハヌスも色々と準備はしていましたけど、残念ですね。
E_C20_Feb_Hanus01_31,すみませんが、また今度来ていただけますか？
E_C20_Feb_Hanus01_32,うーん、どうしてもダメならしょうがないけど…
E_C20_Feb_Hanus01_33,…いや、ううん…！
E_C20_Feb_Hanus01_34,今ハヌスがどこに行ったのかは分からないんだよね？
E_C20_Feb_Hanus01_35,はい。ですが遅くなる前に帰ると言っていました。
E_C20_Feb_Hanus01_36,よし！ありがとう、ベロニカ！！
E_C20_Feb_Hanus01_37,行きましょう、カラ！
E_C20_Feb_Hanus01_38,マスター。こっちは研究室へ行く道ですが。
E_C20_Feb_Hanus01_39,そうよ！
E_C20_Feb_Hanus01_40,ハヌスの誕生日だっていうのに、そのまま見過ごすわけにはいかないじゃない。
E_C20_Feb_Hanus01_41,ハヌスのために武器を作ってあげるのよ！どう？
E_C20_Feb_Hanus01_42,しかし、今までバックアップされたあの方の戦闘データを見ると、
E_C20_Feb_Hanus01_43,あの方が使用する武器は微細な調整と検収が必要です。
E_C20_Feb_Hanus01_44,本日の午前0時まで、残り約13時間余り。
E_C20_Feb_Hanus01_45,時間までに間に合うか憂慮されますが。
E_C20_Feb_Hanus01_46,ううん、できるわよ！
E_C20_Feb_Hanus01_47,なぜなら…フフフ…
E_C20_Feb_Hanus01_48,カラがいるから！！
E_C20_Feb_Hanus01_49,……?
E_C20_Feb_Hanus01_50,はあ…子ども扱いにはもううんざり。
E_C20_Feb_Hanus01_51,あそこでは認めてもらえたのに！
E_C20_Feb_Hanus01_52,父さんとは違って、私の実力を尊重してくれて…！
E_C20_Feb_Hanus01_53,私を…私の成果を喜んでくれる人がいたのに…
E_C20_Feb_Hanus01_54,……
E_C20_Feb_Hanus01_55,ビビッ。位置確認。移動します。
E_C20_Feb_Hanus01_56,見つけた～！ハヌス！！
E_C20_Feb_Hanus01_57,え、この声は…
E_C20_Feb_Hanus01_58,(あちゃ～！アネットとの約束があったんだ！)
E_C20_Feb_Hanus01_59,ゴホン。あ、アネット。こんなところまで何のご用ですか。
E_C20_Feb_Hanus01_60,ハヌスに会いに来たんだよ～！
E_C20_Feb_Hanus01_61,ハヌスさんが主に使用する経路と位置記録を収集、
