KEY,Japanese
E_C19_August_Phillop01_01,誕生日、おめでとうございます！ピルロップ！
E_C19_August_Phillop01_02,いやぁ、めでたいね。あははっ！
E_C19_August_Phillop01_03,ぬわっはっは！ありがとうよ！蛮族のみんな！
E_C19_August_Phillop01_04,どうしてワシが酒に目がないことを知っておったんじゃ？ほっほっほ！
E_C19_August_Phillop01_05,ドワーフの王があきれるほどの酒好きだという噂は、広まってますよ。
E_C19_August_Phillop01_06,俺たち蛮族以外に、かの有名なドワーフの酒豪に付き合えるやつがいますか？
E_C19_August_Phillop01_07,誕生日祝いにあたいが買い付けたんだ。好きなだけ飲んでくれよ！
E_C19_August_Phillop01_08,前にがっぽり儲けたからねぇ。
E_C19_August_Phillop01_09,このピルロップ様を甘く見るなよ！
E_C19_August_Phillop01_10,一文無しになってもワシは知らんぞ！？うわっははは！
E_C19_August_Phillop01_drink1,1杯目
E_C19_August_Phillop01_drink2,5杯目
E_C19_August_Phillop01_drink3,13杯目
E_C19_August_Phillop01_11,トリーナの丘の向こうから、邪竜部隊の35回目の侵攻じゃった！
E_C19_August_Phillop01_12,そこでワシがこの斧をぶん投げてだな！頭蓋骨を叩き割ってやったわい！
E_C19_August_Phillop01_13,間抜けな連中め、驚いて退散する姿は見ものじゃったわい！うわっはっはっはっ！！
E_C19_August_Phillop01_14,さっきは28回目と言っていたような気が…
E_C19_August_Phillop01_15,ふわっはっは！お前さんが聞き間違えたんじゃろ！35回目で最後じゃったぞ！
E_C19_August_Phillop01_16,うーん…かなりの酒豪だって噂は、単なる本人の主張だったみたいだね。
E_C19_August_Phillop01_17,そうしてワシが大勝利をおさめて戻ってきたところにだな！
E_C19_August_Phillop01_18,ワシの娘たちが汗臭いから近寄ってくるなと言いよるんじゃ！
E_C19_August_Phillop01_19,父親になんということを！うおおおおん！！
E_C19_August_Phillop01_20,…ガウ、そろそろやめにして戻ろうか？
E_C19_August_Phillop01_21,これ以上飲んだら大変そうだしねぇ。 
E_C19_August_Phillop01_22,で…でも、大泣きしているぞ…1人にしておくのは…
E_C19_August_Phillop01_23,待てい！！！
E_C19_August_Phillop01_24,ビックリした！
E_C19_August_Phillop01_25,まだ大事な話が残っとるんじゃぞ！
E_C19_August_Phillop01_26,これは重大な秘密だから、こっそり教えてやろう。
E_C19_August_Phillop01_27,絶対に、誰にも言ってはならんぞ。 
E_C19_August_Phillop01_29,トリーナの丘の向こうから、邪竜部隊が41回目の侵攻でやってきたんじゃ。
E_C19_August_Phillop01_30,ユノ、会計よろしく！
E_C19_August_Phillop01_31,かなり酔ってるから、部屋に運ぶのもお願いするよ。
E_C19_August_Phillop01_32,んもう！ピルロップ！またこんなにお酒を飲んだんですか？
E_C19_August_Phillop01_33,早く酔いを覚まして、故郷に帰らなきゃ！
E_C19_August_Phillop01_34,おお、そうじゃな、やらねばならん仕事が山積みなんじゃった。ヒック！
E_C19_August_Phillop01_35,国を背負う王というのは、辛いのう！
E_C19_August_Phillop01_36,考えねばならん事が多いからな！うおおおおん！！！
E_C19_August_Phillop01_37,今度生まれ変わったら、ワシは王は絶対に引き受けんぞ。ヒック！
E_C19_August_Phillop01_38,生まれ変わったら…！
E_C19_August_Phillop01_39,そうじゃ！ワシは歌が上手いから…
E_C19_August_Phillop01_40,歌手！ドワーフ最高の歌手になるんじゃ！
E_C19_August_Phillop01_41,ああもう、わかったから、ね？
E_C19_August_Phillop01_42,ユノ～！ステーキもう一皿お願い！
E_C19_August_Phillop01_43,は～い、ただいま～！
E_C19_August_Phillop01_44,ふぅ、ちょっと待っててもらえるかしら？お酒に手を伸ばしちゃだめですよ！
E_C19_August_Phillop01_45,敵を打ち破り～～～♪ 高めよ～！ドワーフの誇り～～♪
E_C19_August_Phillop01_46,んもうーー！
E_C19_August_Phillop01_47,やかましいわね、ホントに！
E_C19_August_Phillop01_48,あのおじいちゃん…100年前も今も、レパートリーが同じってどういうこと！？
E_C19_August_Phillop01_49,これでも食らって、夢の中で好きなだけ歌ってなさい！
E_C19_August_Phillop01_50,ほお…この香り高い酒は何じゃ！！
E_C19_August_Phillop01_51,む…これは、なんという味じゃ！！うわっはっはっはっ！！
E_C19_August_Phillop01_52,ふぅ
E_C19_August_Phillop01_53,ワシはドワーフ1の最高の男、ピルロップ！ 
E_C19_August_Phillop01_54,狂竜も邪竜も、全部ワシのメシじゃ！
E_C19_August_Phillop01_55,どんな物だろうが甘く見るんじゃないぞ
E_C19_August_Phillop01_56,ワシの頭のほうがもっと固いのじゃ！
E_C19_August_Phillop01_57,ワシの頭のほうがもっと…
E_C19_August_Phillop01_58,ちょっと、起きてください！
E_C19_August_Phillop01_59,もう…いったいどんな夢を見ているのかしら…
E_C19_August_Phillop01_60,zZZ…
E_C19_August_Cleo01_01,昨晩
E_C19_August_Cleo01_02,ロイ！今日って何日？
E_C19_August_Cleo01_03,それくらい、自分で見ろよ。お前はいったい、いつまで俺が何もかも教えてくれると思ってるんだ？ 
E_C19_August_Cleo01_04,今日は30…いや、31日だな。
E_C19_August_Cleo01_05,ふ～ん、そうなんだ～？へ～え？わかったわ！
E_C19_August_Cleo01_06,…俺は「自分で」確認しろと確かに言ったぞ。お前がしなかったんだ。
E_C19_August_Cleo01_07,カーセル、フレイ。ちょっといいか？
E_C19_August_Cleo01_08,どうしたんですか？
E_C19_August_Cleo01_09,お前たちに頼みたいことがある。
E_C19_August_Cleo01_10,翌日
E_C19_August_Cleo01_11,ねぇねぇ～フレイ～？
E_C19_August_Cleo01_12,今日ってさぁ～何の日か知ってる～？
E_C19_August_Cleo01_13,今日ですか！？さぁ…何の日でしょうね～？私にはわかりません！
E_C19_August_Cleo01_14,そうだ。森に薪を拾いにいかないと！
E_C19_August_Cleo01_15,ふふふっ、やっぱりフレイはウソがつけないのね～
E_C19_August_Cleo01_16,まったくみんな、大げさなんだから！
E_C19_August_Cleo01_17,普通に祝えばいいのよ、普通に。サプライズパーティーだなんて～！
E_C19_August_Cleo01_18,ま、それくらいは手間をかけてくれないと、天才大魔法師様の誕生日パーティーにはふさわしくないわよね？
E_C19_August_Cleo01_19,あ、クレオ。
E_C19_August_Cleo01_20,カーセル！後ろのそれは、なに？
E_C19_August_Cleo01_21,ス…スライムですよ！スライムプリンを作ろうと思って！
E_C19_August_Cleo01_22,フレイ！！スライムを獲ってきたぞー！
E_C19_August_Cleo01_23,プッ…2人とも可愛いんだから！
E_C19_August_Cleo01_24,みんな順調に私へのプレゼントを準備してるみたいね～
E_C19_August_Cleo01_25,知らないフリして、外出でもしようかしら！
E_C19_August_Cleo01_26,(あら…？)
E_C19_August_Cleo01_27,みんなー！戻ったわよ～！
E_C19_August_Cleo01_28,お帰りなさい！もしかして、夕食は済ませてきましたか？
E_C19_August_Cleo01_29,呼んでも姿が見えなかったから、みんなで先に食べてしまいました。
E_C19_August_Cleo01_30,ええっ！？
E_C19_August_Cleo01_31,クレオの分は別で残しておいたので、忘れずに食べてくださいね！
E_C19_August_Cleo01_32,ちょっと待ってよ！先に食べたって…！？
E_C19_August_Cleo01_33,パーティーは？？
E_C19_August_Cleo01_34,パーティーですか？何か祝い事でもありましたっけ…？
E_C19_August_Cleo01_35,当然よ、私の…！
E_C19_August_Cleo01_36,(え？でも…フレイが私を放って先にご飯を食べちゃうはずがないわよね？)
E_C19_August_Cleo01_37,(なるほどっ！私を騙すためにワザと先に食べたなんて言ったのね？)
E_C19_August_Cleo01_38,大丈夫よ、フレイ。外で食べてきたから！
E_C19_August_Cleo01_39,そうですか？それじゃ、片付けておきますね。
E_C19_August_Cleo01_40,う、うん！
E_C19_August_Cleo01_41,(ここまでしてるんだから、一応驚くフリはしたほうがいいわよね？)
E_C19_August_Cleo01_42,(どのタイミングでくるのかな？今かしら？)
E_C19_August_Cleo01_43,…(今かしら！？)
E_C19_August_Cleo01_44,…！！(今よね！？)
E_C19_August_Cleo01_45,(あれ…? もうすぐ夜中の0時なんだけど…)
E_C19_August_Cleo01_46,(まさか、みんな今日が私の誕生日だってことを知らないの…？)
E_C19_August_Cleo01_47,(でも、ロイなら私の誕生日くらい知ってるはず…みんな、絶対に知っているはずなのに…)
E_C19_August_Cleo01_75,(また、あの時みたいに1人で…)
E_C19_August_Cleo01_48,…
E_C19_August_Cleo01_49,何よ…友だちだなんて言っておいて…
E_C19_August_Cleo01_50,今日ずっと、私がいなくても普通に過ごして…
E_C19_August_Cleo01_51,結局…私の誕生日なんてどうでもいいんだ…
E_C19_August_Cleo01_52,誕生日おめでとう、クレオ！！
E_C19_August_Cleo01_53,え…なに…
E_C19_August_Cleo01_54,クレオ…泣いてるんですか！？ 
E_C19_August_Cleo01_55,もう…！クレオが傷つかないか心配だって、あれほど言ったのに！
E_C19_August_Cleo01_56,その…クレオ、実は…
E_C19_August_Cleo01_57,8月1日は今日なんだ。
E_C19_August_Cleo01_58,私が聞いたときは、31日だって言ってたじゃない！？
E_C19_August_Cleo01_59,だから言ったろ。日付くらい自分で確認しろと。
E_C19_August_Cleo01_60,クレオの誕生日は、ロイが前もって教えてくれたんです。
E_C19_August_Cleo01_61,みんなで一緒に祝ってあげたかったんだけど、ロイに止められて…
E_C19_August_Cleo01_62,え…え！？どうして！？ロイ、アンタどうしてそんなことするのよ！？
E_C19_August_Cleo01_63,…
E_C19_August_Cleo01_64,(昔に比べたらお前はもう寂しくないから、これ以上不安がる必要はないという意味でやった)
E_C19_August_Cleo01_65,(…とは言えないよな…)
E_C19_August_Cleo01_66,俺は、祝い事っていうもんは、こういう風にしか表現できないからな。
E_C19_August_Cleo01_67,ロイ！！！！アンタねぇ！！！
E_C19_August_Cleo01_68,落ち着いて、クレオ！
E_C19_August_Cleo01_69,もう、ロイもひどいじゃないですか！
E_C19_August_Cleo01_70,恥ずかしいのは分かりますけど、優しく言ってあげてください！それから、ちゃんと謝って！
E_C19_August_Cleo01_71,…ふん。
E_C19_August_Cleo01_72,きゃああっ、クレオ！
E_C19_August_Cleo01_73,も…燃えてる！落ち着いて！！
E_C19_August_Cleo01_74,焼き尽くしてあげるわ！丸焼きにして、私の誕生日のお祝い料理にしてやるんだから！！！
E_C19_Aug_Dosarta01_1,今日も退屈だなぁ…面白いことも特にないし…
E_C19_Aug_Dosarta01_2,お姉ちゃん、いつ来るかなぁ？来てくれるって言ってたんだけどなぁ。うぅ…
E_C19_Aug_Dosarta01_3,今回も無駄足を踏んだか。
E_C19_Aug_Dosarta01_4,エピゲールに似合うプレゼントは、やはりこの世には存在しないのか…はぁ…
E_C19_Aug_Dosarta01_5,ん？
E_C19_Aug_Dosarta01_6,エルフ！？なぜエルフがこんな所に？
E_C19_Aug_Dosarta01_7,んん？…ああっ！
E_C19_Aug_Dosarta01_8,こんにちは～！わぁ！遺物を作りにきたんですよね？ですよね？
E_C19_Aug_Dosarta01_9,遺物、だと？
E_C19_Aug_Dosarta01_10,それよりもお前、俺が誰だかわかって話しかけているのか？
E_C19_Aug_Dosarta01_11,もちろんです～！ダークエルフですよね！私はエルフ王家の王女、ドザルタです！
E_C19_Aug_Dosarta01_12,よしっ、それじゃ任せてくださいね！最高の遺物を作ってあげますからね！
E_C19_Aug_Dosarta01_13,おい、こんな…はぁ…
E_C19_Aug_Dosarta01_14,…
E_C19_Aug_Dosarta01_15,うーん、これも気に入りませんか？じゃあ、これは？
E_C19_Aug_Dosarta01_16,それとも、こんなのもありますよ！あ、こんなのも…
E_C19_Aug_Dosarta01_17,おい、ちょっと待て。もういい。
E_C19_Aug_Dosarta01_18,(困ったものだ…エルフはみな、ああいう連中ばかりだと思っていたが…)
E_C19_Aug_Dosarta01_19,(こんなやつもいたとはな。それとも、100年の歳月とともにエルフの性格にも変化が？)
E_C19_Aug_Dosarta01_20,(穏やかになったと言うべきか、ねじが緩んだようだと言うべきか分からないが)
E_C19_Aug_Dosarta01_21,(それにしてもずいぶん器用なんだな。これなら、エピゲールにあげてもよさそうだ)
E_C19_Aug_Dosarta01_22,(しかし、何をあげるべきか…)
E_C19_Aug_Dosarta01_23,あのー、ダークエルフさん？
E_C19_Aug_Dosarta01_24,…
E_C19_Aug_Dosarta01_25,(ど…どうしよう…全部お気に召さないみたい…)
E_C19_Aug_Dosarta01_26,(せっかく遊びにきてくれたお客さんなのに…がっかりさせちゃうなんて…うぅ…)
E_C19_Aug_Dosarta01_27,うぅ…グスッ…ごめんなさい…
E_C19_Aug_Dosarta01_28,ん？
E_C19_Aug_Dosarta01_29,…待て、どうして急に泣き出す？
E_C19_Aug_Dosarta01_30,ごめんなさい…素敵なものを作って差し上げたかったのに、グスッ…お気に召さなかったようで…
E_C19_Aug_Dosarta01_31,私の誕生日に来てくれた方だから、グスッ…もっと楽しんでもらいたかったのに…
E_C19_Aug_Dosarta01_32,うわーーーん！ホントにごめんなさぁい～！！
E_C19_Aug_Dosarta01_33,おい…！ちょっと…！
E_C19_Aug_Dosarta01_34,くっ…面倒なことになったな。こんな時はいったいどうすれば…
E_C19_Aug_Dosarta01_35,ごめん、ドザルタ！遅れてしまっ…
