KEY,"Portuguese"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_01.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_02.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_03.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_04.png"
NEWBIE_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_05_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item01.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item02_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item03_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item04_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item05_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item06_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item07.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item08_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item09_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item10_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item11_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item12_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item13_1.png"
VERONICAS_SPECIAL_PACKAGE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/3/VeronicaPackage_Item14_1.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_01.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_02.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_03.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_04.png"
COMEBACK_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/2/English/Attendance_Event_Image_05_1.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_01.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_02.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_03.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_04.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_05.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_06.png"
7DAYS_SPECIAL_ATTENDANCE,"https://d3njctk3ybewd2.cloudfront.net/Attendance/5/7day_Item_07.png"
