KEY,Japanese
E_C19_Nov_Aisha01_01,アイシャお嬢様、お誕生日おめでとうございます！
E_C19_Nov_Aisha01_02,日に日にお美しくなられて。私からのプレゼントがみすぼらしく見えてしまいますね。
E_C19_Nov_Aisha01_03,それに、この美しくて立派なガーデンパーティー会場…
E_C19_Nov_Aisha01_04,ダフネル家のご令嬢にふさわしい場所ですね。
E_C19_Nov_Aisha01_05,身に余るお言葉ですわ。皆さん、お忙しい中お越しいただきありがとうございます。
E_C19_Nov_Aisha01_06,アイシャお嬢様、私と1曲踊りませんか？
E_C19_Nov_Aisha01_07,お誘いありがとう。でも、他のゲストの方々がお待ちですので。
E_C19_Nov_Aisha01_08,では、少しあちらの方へ歩きませんか？
E_C19_Nov_Aisha01_09,この後もゲストの方々をお迎えしなくてはいけないので、それは難しそうですわね。
E_C19_Nov_Aisha01_10,でも、優しいお心遣いに感謝いたしますわ。
E_C19_Nov_Aisha01_11,休む暇もないわね…だから誕生日パーティーなんて必要ないと言ったのに。
E_C19_Nov_Aisha01_12,お父様が、どうしても盛大なパーティーを開くといって聞かないから…
E_C19_Nov_Aisha01_13,あっ、プリシ…
E_C19_Nov_Aisha01_14,こちらにいらっしゃいましたか、アイシャお嬢様！お誕生日おめでとうございます！
E_C19_Nov_Aisha01_15,あ、ありがとうございます。お久しぶりですわね。
E_C19_Nov_Aisha01_16,驚かせてしまいましたか？すみません、嬉しくてつい…
E_C19_Nov_Aisha01_17,お気になさらず。お元気でしたか？
E_C19_Nov_Aisha01_18,あぁ、もう…本当に祝ってほしい人には、まだおめでとうのひと言も聞いていないのに…
E_C19_Nov_Aisha01_19,私の誕生日だっていうのに何なのよ…
E_C19_Nov_Aisha01_20,お疲れですか？まぁ、こんなにたくさんの人が来ていますからね。
E_C19_Nov_Aisha01_21,大丈夫です。みんな、私の誕生日を祝いにきてくださった方たちですもの。
E_C19_Nov_Aisha01_22,おもてなしするのは当然ですわ。
E_C19_Nov_Aisha01_23,今年の誕生日は静かに過ごしたかったけど…
E_C19_Nov_Aisha01_24,仕方ないわね。これも私の役目ですもの。
E_C19_Nov_Aisha01_25,多くの人前で緊張しているでしょうに、気丈に応対していらっしゃる。
E_C19_Nov_Aisha01_26,非の打ち所がない、貴族令嬢の名に恥じぬ振る舞いだ。
E_C19_Nov_Aisha01_27,失礼します！ちょっと手伝っていただけますか？
E_C19_Nov_Aisha01_28,今行きます！
E_C19_Nov_Aisha01_29,そういえばプリシラ、今日お嬢様にお祝いのお言葉はお伝えしましたか？
E_C19_Nov_Aisha01_30,それがまだなんです。お嬢様も私も慌ただしくて…
E_C19_Nov_Aisha01_31,まぁ…仕方ないですね。お嬢様もわかってくださるでしょう。
E_C19_Nov_Aisha01_32,だといいのですが…
E_C19_Nov_Aisha01_33,仕方ないか…客人の方々を差し置いて話しかけるわけにもいかないし。
E_C19_Nov_Aisha01_34,プレゼントは用意したものの…今日中にお渡しできるだろうか？
E_C19_Nov_Aisha01_35,プリシラ！ちょっとこっちへ！
E_C19_Nov_Aisha01_36,はい、今すぐ！
E_C19_Nov_Aisha01_37,もう夜も遅いのに…
E_C19_Nov_Aisha01_38,パーティーを開くというのも、簡単なことではないな…
E_C19_Nov_Aisha01_39,あーもうっ！一体このパーティーはいつになったら終わるのかしら！
E_C19_Nov_Aisha01_40,お嬢様は大丈夫だろうか…お疲れのようだけど…
E_C19_Nov_Aisha01_41,今日はとっても楽しかったわ。今度は私の家のパーティーにも是非お越しください！
E_C19_Nov_Aisha01_42,ありがとうございます。それではお気をつけて。
E_C19_Nov_Aisha01_43,うぅ、終わったわ…疲れた…やっと休めるのね…
E_C19_Nov_Aisha01_44,今何時かしら？日付が変わるまであと30分くらいはあるかしら…
E_C19_Nov_Aisha01_45,ちょっと待って、もうこんな時間なの！？
E_C19_Nov_Aisha01_46,お疲れさまでした。片付けは明日やるので、今日はもう休みましょう。
E_C19_Nov_Aisha01_47,今日もあと残り数分ではありますが…
E_C19_Nov_Aisha01_48,わかりまし…え？今、何時ですか？
E_C19_Nov_Aisha01_49,午前0時の10分前ですね…
E_C19_Nov_Aisha01_50,お、お嬢様！お待ちください！
E_C19_Nov_Aisha01_51,プリシラ！よかったぁ！あのね、私…
E_C19_Nov_Aisha01_52,すみませんが、こちらへ来ていただけますか？
E_C19_Nov_Aisha01_53,えっ？
E_C19_Nov_Aisha01_54,お疲れのところ、申し訳ございません。
E_C19_Nov_Aisha01_55,でも、どうしても今お伝えしたいことが…
E_C19_Nov_Aisha01_56,ううん、大丈夫よ。プリシラこそ大丈夫？疲れていない？
E_C19_Nov_Aisha01_57,私は大丈夫です。それより、
E_C19_Nov_Aisha01_58,お誕生日おめでとうございます、お嬢様。大したものではありませんが…
E_C19_Nov_Aisha01_59,今日が終わる前に、お渡ししたかったのです。
E_C19_Nov_Aisha01_60,何だって構わないわ！プリシラがくれるものだもの！
E_C19_Nov_Aisha01_61,今日貰ったものの中で一番嬉しいわ。ありがとう！
E_C19_Nov_May01_01,ふんふふ～ん♪ るるる～ん♪
E_C19_Nov_May01_02,メイ、なんだか楽しそうだね？
E_C19_Nov_May01_03,誕生日まであと少しだもの。ウキウキしてるのよ。
E_C19_Nov_May01_04,今年は何をしてあげようかしら…
E_C19_Nov_May01_05,ルナね、ルナね！したいことがあるよ！
E_C19_Nov_May01_06,メイに「秘密のプレゼント」あげたいの！
E_C19_Nov_May01_07,「秘密のプレゼント」ですって？
E_C19_Nov_May01_08,うん！えっとね…
E_C19_Nov_May01_09,2日前
E_C19_Nov_May01_10,あっ、これ可愛い！いくらだろう？
