KEY,Korean
E_C19_September_Gau01_01,엇? 얀느님. 이곳에서 뭘 하고 계십니까?
E_C19_September_Gau01_02,깜짝파티 준비~ \n저녁 즈음 되면 손님들이 많아질 거야.
E_C19_September_Gau01_03,엥? 오늘 무슨 날입니까?
E_C19_September_Gau01_04,응. 가우 생일이야.
E_C19_September_Gau01_05,어엇.. 오늘 아저씨 생일이라구요?!
E_C19_September_Gau01_06,술자리에서 지나가는 말로 가우가 이야기한 적이 있거든.
E_C19_September_Gau01_07,그것도 모르고 아저씨에게 산딸기 따기 대결이나 하자고 하다니..
E_C19_September_Gau01_08,우음.. 그럼 아까 생일을 몰라줘서 토라지신 건가?
E_C19_September_Gau01_09,기분 별로 안 좋아 보이셨니?
E_C19_September_Gau01_10,"대꾸도 잘 안 해주시고, 오전 내내 우울해 보이셨습니다."
E_C19_September_Gau01_11,역시 죄책감 때문인가.
E_C19_September_Gau01_12,예? 생일날에 죄책감을 가질 일이 있나요?
E_C19_September_Gau01_13,"자기 생일날, 난동을 피우다가 동족들이 크게 다쳤던 게 계속 가슴에 남는다고 하더라고."
E_C19_September_Gau01_14,자꾸 그 기억이 떠오르나 보네.
E_C19_September_Gau01_15,그 곰 같은 아저씨가 말입니까???!!
E_C19_September_Gau01_16,참새에도 손 하나 못 대는 그 아저씨가 대체...
E_C19_September_Gau01_17,"아, 로지나는 당연히 모르겠구나. "
E_C19_September_Gau01_18,"가우가 지금은 마음씨 좋은 털보 아저씨로 보일지 몰라도,"
E_C19_September_Gau01_19,옛날엔 바바리안 왕국에서 가장 흉포한 전사라고 악명이 높았어.
E_C19_September_Gau01_20,"으아아아, 그럴리가요!"
E_C19_September_Gau01_21,나 어릴 때도 유명했는걸.
E_C19_September_Gau01_22,"쌍도끼의 바바리안이 지나갈 때면, 모든 주민들이 집 문을 틀어 잠글 정도였다구."
E_C19_September_Gau01_23,아저씨가.. 말도 안 됩니다.
E_C19_September_Gau01_24,그럼 이전에 고아원을 지었다는 것도...
E_C19_September_Gau01_25,음.. 그렇게라도 자신의 과오를 씻어내고 싶었던 거겠지?
E_C19_September_Gau01_26,"가우 아저씨, 그냥 털털하고 호탕한 아저씨라고만 생각했는데.."
E_C19_September_Gau01_27,짊어진 마음의 짐이 상당하셨군요..
E_C19_September_Gau01_28,나는 이제 가우가 그 짐을 좀 덜었으면 해.
E_C19_September_Gau01_29,멸망한 바바리안 왕국을 다시 재건해보려고 노력하는 것도 그렇고..
E_C19_September_Gau01_30,세간에서는 아직도 그때의 가우를 떠올리는 사람들도 있지만..
E_C19_September_Gau01_31,로지나도 알잖아?
E_C19_September_Gau01_32,그는 따뜻한 사람이란 걸.
E_C19_September_Gau01_33,맞습니다!
E_C19_September_Gau01_34,"아저씨는 누구보다도, 아니 이 설산을 다 녹일 수 있을 정도로 따뜻한 사람인걸요!"
E_C19_September_Gau01_35,"아하하, 그래서~ 내가 깜짝파티를 열려고 특별 손님들을 불렀지!"
E_C19_September_Gau01_36,비록 카셀 일행은 너무 멀리 떨어져 있어서 초대를 못 했지만 말야. 
E_C19_September_Gau01_37,저녁에 엄청나게 즐거운 파티를 해보자고!
E_C19_September_Gau01_38,네!! 제가 도와드릴 일은 없습니까?!
E_C19_September_Gau01_39,"술과 고기는 내가 잔뜩 마련해놨으니까,"
E_C19_September_Gau01_40,로지나는 가우가 좋아한다던 그 산딸기를 따다 줄래?
E_C19_September_Gau01_41,"네!!! 그럼, 저는 설산딸기를 잔뜩 따오겠습니다!"
E_C19_September_Gau01_42,그리고 파벨에게 부탁해서 아이스 산딸기 케이크를 만들 겁니다!!
E_C19_September_Gau01_43,아주 좋아!
E_C19_September_Gau01_44,어.. 그런데..
E_C19_September_Gau01_45,아저씨가 오늘 케이크를 먹으러 와줄까요?
E_C19_September_Gau01_46,그건 걱정 마!\n가우를 컨트롤할 수 있는 유일한 손님을 섭외해뒀지!
E_C19_September_Gau01_47,아까 로지나에게 너무 쌀쌀맞게 굴었나...
E_C19_September_Gau01_48,휴.. 하지만 도저히 무얼 할 수 있는 기분이 아닌걸.
E_C19_September_Gau01_49,그때 나는 왜 그랬을까 대체..
E_C19_September_Gau01_50,심지어 그 기분 좋은 생일날에도....
E_C19_September_Gau01_51,대체 내가 뭐라고 소중한 사람들을...
E_C19_September_Gau01_52,.....?
E_C19_September_Gau01_53,저 붉은빛은..
E_C19_September_Gau01_54,"가우, 생일날 청승맞게 여기서 뭐 하고 있는 거야."
E_C19_September_Gau01_55,레.. 레이? 
E_C19_September_Gau01_56,여기는 어쩐 일로..
E_C19_September_Gau01_57,"그렇게 우울하게 있어봤자, 이미 지나버린 과거는 바뀌지 않아. "
E_C19_September_Gau01_58,중요한 건 가우가 살아가고 있는 현재라고.
E_C19_September_Gau01_59,"이번처럼 과거가 떠오를 계기가 있을 때마다, 소중한 지금의 시간을 갉아먹고 있을 거니?"
E_C19_September_Gau01_60,그...그렇지만... 나는..
E_C19_September_Gau01_61,네가 지금 어떻게 살고 있는지 보여줄게.
E_C19_September_Gau01_62,"눈 감고, 내 손을 잡고 천천히 따라와 봐."
E_C19_September_Gau01_63,어어.. 가...갑자기...
E_C19_September_Gau01_64,레.. 레이.. 대체 어딜 가는 거야. 
E_C19_September_Gau01_65,"이제, 눈 떠봐. "
E_C19_September_Gau01_66,가우! 생일 축하해! 
E_C19_September_Gau01_67,생일 축하합니다 아저씨!!
E_C19_September_Gau01_68,아저씨가 좋아하는 산딸기로 케이크를 만들어왔습니다!
E_C19_September_Gau01_69,"바바리안, 녹지 않는 얼음 하모니카를 만들어주겠다."
E_C19_September_Gau01_70,껄껄껄! 자네 생일이라면 무조건 와야지!
E_C19_September_Gau01_71,또 여기 설산표 얼음 맥주가 아주 죽이지 않는가!
E_C19_September_Gau01_72,아.....
E_C19_September_Gau01_73,가우의 생일 기념으로 모두가 한걸음에 달려왔어.
E_C19_September_Gau01_74,"지금의 가우는, 이렇게 환영받는 사람인걸?"
E_C19_September_Gau01_75,나.. 나는... 정말..
E_C19_September_Gau01_76,"고마워, 모두들...."
E_C19_September_Gau01_77,아직 감동하긴 이르지. 후후
E_C19_September_Gau01_78,내 선물을 공개하지 않았잖아.
E_C19_September_Gau01_79,어어..?
E_C19_September_Gau01_80,오직 가우만을 위한 특별한 것으로 준비해봤어.
E_C19_September_Gau01_81,진심으로 생일 축하해.
E_C19_September_Gau01_82,가우 아저씨!!!!!!
E_C19_September_Gau01_83,얘.. 얘들아..! 아일린..!!
E_C19_September_Gau01_84,이번 파티는 제대로 성공한 것 같네.
E_C19_Sep_Scarlet_01,"공주님, 생신을 축하드립니다."
E_C19_Sep_Scarlet_02,낮의 행렬에서 백성의 환호가 굉장하더군요.
E_C19_Sep_Scarlet_03,"하하, 백성에게 사랑받는 분 아니십니까."
E_C19_Sep_Scarlet_04,어린아이가 공주님에게 화환까지 헌정했었지요?
E_C19_Sep_Scarlet_05,그런 잡초보다는 공주님의 격에 맞는 귀한 것을 두르셔야지요.
E_C19_Sep_Scarlet_06,그럴 줄 알고 제가 또…
E_C19_Sep_Scarlet_07,그쯤 하게. 그대들은 과장이 심하군.
E_C19_Sep_Scarlet_08,공주님. 여기 계셨습니까.
E_C19_Sep_Scarlet_09,다들 기다리고 있습니다.
E_C19_Sep_Scarlet_10,그럼 이만 가보겠네. 그대들도 좋은 하루 보내게.
E_C19_Sep_Scarlet_11,공주님. 근심이 깊어 보이십니다.
E_C19_Sep_Scarlet_12,…그리 보였나? 걱정하게 만들었군.
E_C19_Sep_Scarlet_13,해마다 말씀 드리는 거지만... 오늘은 공주님의 생신이니
E_C19_Sep_Scarlet_14,근심을 내려놓으시고 마음 편히 지내셨으면 합니다.
E_C19_Sep_Scarlet_15,...고맙구나. 노력해보마.
E_C19_Sep_Scarlet_16,…저는 체이스와 클라우스를 찾으러 다녀오겠습니다.
E_C19_Sep_Scarlet_17,장작을 주우러 간다는 녀석들이 돌아오지 않아 신경 쓰입니다.
E_C19_Sep_Scarlet_18,"그래, 다녀오너라."
E_C19_Sep_Scarlet_19,장작을 가지러 오그리아까지 다녀왔나?
E_C19_Sep_Scarlet_20,? 거기는 안 갔다.
E_C19_Sep_Scarlet_21,하하… 아닙니다. 
E_C19_Sep_Scarlet_22,체이스가 잠시 사라져 찾으러 다니다 보니 늦었습니다.
E_C19_Sep_Scarlet_23,"너희는… 아니, 됐다."
E_C19_Sep_Scarlet_24,가서 공주님의 곁을 지켜라.
E_C19_Sep_Scarlet_25,"무슨 일 있으십니까, 데미아 대장?"
E_C19_Sep_Scarlet_26,오전부터 공주님께서 기운이 없으시다.
E_C19_Sep_Scarlet_27,"3년 전, 생신에 있었던 일을 떠올리고 계신 거겠지."
E_C19_Sep_Scarlet_28,나는 3년 전 일 모른다.
E_C19_Sep_Scarlet_29,크흠… 흠… 공주님의 생신 축하 연회에서 폐하를 암살하려는 자가 있었고
E_C19_Sep_Scarlet_30,폐하의 병환을 지금 상태로 악화되게 만든 일을 말씀하는 겁니까.
E_C19_Sep_Scarlet_31,은근슬쩍 설명할 필요 없다. 저 녀석도 알아 둘 필요는 있겠지.
E_C19_Sep_Scarlet_32,살수는 현장에서 바로 잡을 수 있었지만
E_C19_Sep_Scarlet_33,아무리 캐봐도 자신의 의뢰인은 스칼렛 공주라는 소리만 하더군.
E_C19_Sep_Scarlet_34,"(결국, 그 일은 배후를 알아낼 수 없는 것으로 종결되었네.)"
E_C19_Sep_Scarlet_35,매년 공주님의 생신이 다가올 때마다 그 일은 입방아에 오르기 시작했고
E_C19_Sep_Scarlet_36,공주님은 생일조차 마음 놓고 기뻐할 수 없게 되었다.
E_C19_Sep_Scarlet_37,앞에선 아첨하며 뒤에선 숙덕대는 귀족들을 보고 있으면 화가 치밀어…
E_C19_Sep_Scarlet_38,데미아 대장…
E_C19_Sep_Scarlet_39,올해는 왕성 밖에서 생신을 보내시는 게 그나마 위안이다.
E_C19_Sep_Scarlet_40,...쓸데없는 소리가 길어졌군.
E_C19_Sep_Scarlet_41,너희는 공주님께 괜한 내색 보이지 말고 눈치껏 있어라.
E_C19_Sep_Scarlet_42,"…예, 알겠습니다."
E_C19_Sep_Scarlet_43,공주님. 늦어져 죄송합니다.
E_C19_Sep_Scarlet_44,괜찮다. 기다리는 동안 호수를 보고 있었더니
E_C19_Sep_Scarlet_45,고요함에 마음이 편해져 시간 가는 줄 몰랐구나.
E_C19_Sep_Scarlet_46,공주님…
E_C19_Sep_Scarlet_47,…! 체이스?!
E_C19_Sep_Scarlet_48,오늘 공주의 생일이라고 들었다.
E_C19_Sep_Scarlet_49,(저 눈치 없는 놈이 그렇게 일러두었거늘…!)
E_C19_Sep_Scarlet_50,생일엔 기뻐야 하는데 공주는 슬퍼 보인다.
E_C19_Sep_Scarlet_51,그건…
E_C19_Sep_Scarlet_52,그러니까 이걸 주겠다.
E_C19_Sep_Scarlet_53,이건… 화환이구나.
E_C19_Sep_Scarlet_54,클라우스가 만드는 법을 알려줬다. 아까 같이 만들었다.
E_C19_Sep_Scarlet_55,데미아가 공주 걱정한다. 데미아 슬퍼한다.
E_C19_Sep_Scarlet_56,공주가 웃어야 모두가 웃는다.
E_C19_Sep_Scarlet_57,체이스…
E_C19_Sep_Scarlet_58,내가 너희에게 걱정을 끼쳤구나. 고맙다.
E_C19_Sep_Scarlet_59,이 마음은… 그 무엇보다도 소중하고 귀한 것이다.
E_C19_Sep_Scarlet_60,너희가 곁에 있어주어 안심이구나.
E_C19_Sep_Scarlet_61,오늘 공주님이 미소 지을 수 있어 다행이다.
E_C19_Sep_Scarlet_62,하지만 저자에 대해선... 아직 완전히 신용할 수 없어.
E_C19_Sep_Scarlet_63,대장의 마음은 충분히 이해합니다.
E_C19_Sep_Scarlet_64,그래도 체이스에게 잘했다는 칭찬 한마디 해주시는 게 어떻습니까?
E_C19_Sep_Scarlet_65,돌아가는 길까지 무사히 공주님을 호위하면 그러도록 하지.
E_C19_Sep_Arch_01,태초에 루아께서 창조한 피조물은 하나하나가 뚜렷한 개성을 지닌 존재입니다.
E_C19_Sep_Arch_02,삶이라는 불꽃을 태우고 있는 아름다운 존재이지만
E_C19_Sep_Arch_03,자신을 해하며 끝없이 의심하는 약하고 어리석은 존재입니다.
E_C19_Sep_Arch_04,천사 형!
E_C19_Sep_Arch_05,(위장은 완벽했을 텐데 내가 천족인걸 어떻게…!)
E_C19_Sep_Arch_06,형의 날개... 꼭 천사 같아! 푹신푹신하고 하얗네!
E_C19_Sep_Arch_07,날개가 있는 형이나 누나들은 종종 봤는데
E_C19_Sep_Arch_08,형처럼 희고 예쁜 날개는 처음 봐!
E_C19_Sep_Arch_09,크흠… 그런 이야기였습니까.
E_C19_Sep_Arch_10,"어찌 되었건, 인간. 무슨 용건으로 불렀습니까?"
E_C19_Sep_Arch_11,형 날개가 예뻐서!
E_C19_Sep_Arch_12,…
E_C19_Sep_Arch_13,앗! 기다려봐 형!
E_C19_Sep_Arch_14,사실은 형한테 부탁하고 싶은 게 있어서 그래!
E_C19_Sep_Arch_15,거절합니다.
E_C19_Sep_Arch_16,잠깐만 들어줘!
E_C19_Sep_Arch_17,동생이 오늘 생일이라서 의미 있는 선물을 해주고 싶어…!
E_C19_Sep_Arch_18,그게 저와 무슨 상관입니까.
E_C19_Sep_Arch_19,동생이 몸이 약해서 늘 집에만 있거든.
E_C19_Sep_Arch_20,형은 천사처럼 생겼으니까 금방 건강해질 거라고 응원해주면
E_C19_Sep_Arch_21,동생도 기운 차리지 않을까 했어…
E_C19_Sep_Arch_22,게다가 오늘은 생일이니까… 더 의미 있을 것 같아서.
E_C19_Sep_Arch_23,생일이 무슨 의미가 있어 그럽니까?
E_C19_Sep_Arch_24,그저 태어난 날일 뿐인데.
E_C19_Sep_Arch_25,어… 어…? 그건 그렇긴 한데…
E_C19_Sep_Arch_26,(뭐지? 이 형은 생일을 싫어하나?)
E_C19_Sep_Arch_27,"엄마가 그랬어, 생일은 단순히 축하의 의미가 아니라"
E_C19_Sep_Arch_28,이 세상에 온 걸 환영해주는 거라고!
E_C19_Sep_Arch_29,환영…?
E_C19_Sep_Arch_30,태어날 때는 항상 가족과 함께 지내지만
E_C19_Sep_Arch_31,어른이 되면서 보고 느끼게되는 세상도 커지니까
E_C19_Sep_Arch_32,세상에 혼자 있다는 느낌에 무섭고 외로울 수 있대.
E_C19_Sep_Arch_33,그러니까 우리는 쭉 함께 있을 거라는 의미로 매 생일을 축하해주는 거야!
E_C19_Sep_Arch_34,…
E_C19_Sep_Arch_35,형은 그런 적 없어?
E_C19_Sep_Arch_36,"생일 파티에서 축하받거나, 다른 사람을 축하해주거나!"
E_C19_Sep_Arch_37,여신께서 뜻을 가져 저희를 만드셨으니 그러한 감정은 불충의 증거. 
E_C19_Sep_Arch_38,악을 심판하는 것이 여신께서 내려주신 존재 의의이니
E_C19_Sep_Arch_39,존재에 확신을 가진 우리는 당신들처럼 생일이 필요하지 않습니다.
E_C19_Sep_Arch_40,그렇지만 신관님들도 생일은 챙겼는걸?
E_C19_Sep_Arch_41,오히려 더 축복해주시고… 
E_C19_Sep_Arch_42,형은 보통 신관님들보다 엄한 거 같아.
E_C19_Sep_Arch_43,여신의 뜻을 따를지라도 결국 인간에 불과합니다.
E_C19_Sep_Arch_44,당신들은 의심과 불안에 스스로 몸을 태우지 않습니까.
E_C19_Sep_Arch_45,형이 하는 말은 다 너무 어려운걸…
E_C19_Sep_Arch_46,형의 생일은 언제인데?
E_C19_Sep_Arch_47,처음 깨어난 날은 오늘입니다. 
E_C19_Sep_Arch_48,그럼 내 동생이랑 같은 날에 태어난거네?
E_C19_Sep_Arch_49,형도 오늘 생일 파티해?
E_C19_Sep_Arch_50,하… 어린 인간이 어리석은 건 알고 있었지만… 
E_C19_Sep_Arch_51,필요 없다 하지 않았습니까. 그런 건 의심이 많은 인간들이나…
E_C19_Sep_Arch_52,그럼 여태까지 생일을 축하받은 적이 없단 거잖아?!
E_C19_Sep_Arch_53,그러면 안 돼!
E_C19_Sep_Arch_54,생일을 축하하는 건 이 세상에 온 걸 환영해주는 건데
E_C19_Sep_Arch_55,아무도 반겨주지 않으면 형 같은 어른이어도 쓸쓸할 거야!!
E_C19_Sep_Arch_56,"잠깐… 이 손 놓으십시오, 인간!"
E_C19_Sep_Arch_57,우리 집에 가자! 마침 동생도 오늘 생일이니까 함께 축하해줄게!
E_C19_Sep_Arch_58,필요 없다고 하지 않았습니까…!
E_C19_Sep_Arch_59,천족은 루아께서 뜻을 실현하기 위해 만들어진 존재.
E_C19_Sep_Arch_60,"목적과 쓰임을 가진 채 창조된, 여신의 수족입니다."
E_C19_Sep_Arch_61,우리의 불꽃은 오롯이 여신의 것입니다.
E_C19_Sep_Arch_62,그러니 우리는 홀로 세상에 던져질지라도 무섭지 않습니다. 
E_C19_Sep_Arch_63,외롭지도 않습니다.
E_C19_Sep_Arch_64,"그저, 그날 마주 잡은 소년의 손에서 느껴진 온기는…"
E_C19_Sep_Chrisha01_1,"크리샤, 생일 선물이다."
E_C19_Sep_Chrisha01_2,허나 괜히 들떠서 시간을 낭비하지 않도록 해라.
E_C19_Sep_Chrisha01_3,생일이라고 특별하거나 대단할 건 없으니 말이다.
E_C19_Sep_Chrisha01_4,알겠느냐. 어떤 순간에도 허술하거나 어수룩하게 처신해서는 안 된다.
E_C19_Sep_Chrisha01_5,"예, 아버지."
E_C19_Sep_Chrisha01_6,늘 잊지 않고 살아가겠습니다. 가문에 누가 되지 않도록.
E_C19_Sep_Chrisha01_7,역시 여기에 있었군.
E_C19_Sep_Chrisha01_8,무슨 일이십니까.
E_C19_Sep_Chrisha01_9,두 분께서 찾아올 정도로 심각한 용무에 대해선 들은 바가 없습니다만.
E_C19_Sep_Chrisha01_10,오늘이 크리샤님의 생일이라 들었습니다.
E_C19_Sep_Chrisha01_11,그래서 축하를 해드리고 싶어서 왔는데...
E_C19_Sep_Chrisha01_12,...혹시 일하고 계신 겁니까?
E_C19_Sep_Chrisha01_13,저는 제국의 감찰관이자 마법 기사단 단장입니다.
E_C19_Sep_Chrisha01_14,사사로이 휴식을 취할 수는 없는 일. 생일이라고 예외는 없습니다.
E_C19_Sep_Chrisha01_15,하아...
E_C19_Sep_Chrisha01_16,후후후. 정말 목석 같은 이라니까.
E_C19_Sep_Chrisha01_17,그래서 자네에게 꼭 맞는 선물을 준비해왔지.
E_C19_Sep_Chrisha01_18,...무슨 말씀이십니까. 그리고 이건...
E_C19_Sep_Chrisha01_19,"폐하께서 제국을 위해 헌신하는 크리샤님을 위해,"
E_C19_Sep_Chrisha01_20,특별휴가를 주셨다는 뜻이랍니다.
E_C19_Sep_Chrisha01_21,"고로! 자네는 오늘 업무를 안 해도 된다는, 아니, 못한다는 뜻이지!"
E_C19_Sep_Chrisha01_22,......
E_C19_Sep_Chrisha01_23,"생일 축하하네, 크리샤."
E_C19_Sep_Chrisha01_24,정말 축하드립니다.
E_C19_Sep_Chrisha01_25,......
E_C19_Sep_Chrisha01_26,알겠습니다. 그럼 나가보십시오.
E_C19_Sep_Chrisha01_27,음?
E_C19_Sep_Chrisha01_28,아직 업무 중이라고 하지 않았습니까. 폐하의 뜻은 확실히 알았으니 두 분 다 가보십시오.
E_C19_Sep_Chrisha01_29,......
E_C19_Sep_Chrisha01_30,역시 이것도 예상대로군.
E_C19_Sep_Chrisha01_31,"그렇기에 나도 나름대로 준비를 하고 왔지. 그럼 부탁하네, 글렌위스."
E_C19_Sep_Chrisha01_32,예. 맡겨주십시오.
E_C19_Sep_Chrisha01_33,"(의외로 죽이 잘 맞는군, 두 사람... 아무튼 시끄러우니 나가줬으면 좋겠다만...)"
E_C19_Sep_Chrisha01_34,이게 무슨 짓입니까?
E_C19_Sep_Chrisha01_35,무례를 범해서 죄송합니다...!
E_C19_Sep_Chrisha01_36,"그럼 뒷일은 부탁드립니다, 플루스님!"
E_C19_Sep_Chrisha01_37,후후후. 걱정 말게. 즐거운 시간 보내도록!
E_C19_Sep_Chrisha01_38,하아...
E_C19_Sep_Chrisha01_39,이제 설명을 해주십시오. 참는 데에도 한계가 있습니다.
E_C19_Sep_Chrisha01_40,역시... 화나셨습니까? 정말 죄송합니다.
E_C19_Sep_Chrisha01_41,"선물로 뭐가 좋을까 열심히 고민해보았습니다만,"
E_C19_Sep_Chrisha01_42,도저히 떠오르지 않던 차에 플루스님이 아이디어를 주셔서...
E_C19_Sep_Chrisha01_43,......
E_C19_Sep_Chrisha01_44,하아… 알겠습니다.
E_C19_Sep_Chrisha01_45,"이미 폐하의 명까지 받아왔으니, 도망칠 수도 없는 노릇이고..."
E_C19_Sep_Chrisha01_46,다만.
E_C19_Sep_Chrisha01_47,다만?
E_C19_Sep_Chrisha01_48,"...한 번도 생일 때 쉬어보거나 놀아본 적이 없어서,"
E_C19_Sep_Chrisha01_49,뭘 하면 될지 모르겠습니다.
E_C19_Sep_Chrisha01_50,세상에... 그럼 평소 휴식 시간엔 뭘 하십니까?
E_C19_Sep_Chrisha01_51,"체스나, 책읽기? 머리가 좋아지는 데 도움이 되는 걸 합니다."
E_C19_Sep_Chrisha01_52,언제든 시간은 허투루 보낼 수 없는 법 아니겠습니까.
E_C19_Sep_Chrisha01_53,으음... 그렇다면…
E_C19_Sep_Chrisha01_54,"크리샤님! 오늘 하루는, 제게 맡겨주시겠습니까?"
E_C19_Sep_Chrisha01_55,글렌위스에게요?
E_C19_Sep_Chrisha01_56,"서민의 오락이 귀족인 크리샤님께 맞으실지는 모르겠지만,"
E_C19_Sep_Chrisha01_57,그래도 특별한 날이잖습니까. 크리샤님께서 즐거우시도록 최선을 다하겠습니다.
E_C19_Sep_Chrisha01_58,하아... 이렇게까지 말씀하신다면야.
E_C19_Sep_Chrisha01_59,"부탁드리겠습니다, 글렌위스."
E_C19_Sep_Chrisha01_60,"예! 감사합니다, 크리샤님."
E_C19_Sep_Baudouin01_01,"크으으, 잘 먹었다. 이야, 역시 유노가 만든 음식은 늘 끝내주네!"
E_C19_Sep_Baudouin01_02,"천만에요. 그런데, 오늘은 술은 안 하세요?"
E_C19_Sep_Baudouin01_03,오늘은 됐어. 갈 데가 있거든.
E_C19_Sep_Baudouin01_04,별일이네요... 무슨 일 있으신 건 아니죠?
E_C19_Sep_Baudouin01_05,그런 건 아냐. 일단은 사제니 이런 날도 있는 거지. 
E_C19_Sep_Baudouin01_06,하하. 그럼 다음에 또 보자고~
E_C19_Sep_Baudouin01_07,정확한 이름도 모르는데 생일을 알고 있을 리가 없었다.
